merchant_abn,merchant_name,segment,Takings Rank,Loss Potential Ranking,Growth Potential Ranking,Final Ranking
82388404800,Nec Leo LLP,"Lifestyle, Health & Recreation",1963,1965,2404,2062
83373791025,Venenatis Foundation,"Lifestyle, Health & Recreation",2017,2016,2338,2072
23661853559,Ipsum Dolor Corp.,"Lifestyle, Health & Recreation",1890,1889,2601,2075
78663389603,Nullam Scelerisque Neque Industries,"Lifestyle, Health & Recreation",2348,2346,1709,2077
33412969398,Mi LLC,"Lifestyle, Health & Recreation",1903,1906,2622,2086
40210282064,Est Inc.,"Lifestyle, Health & Recreation",1909,1911,2627,2091
88587718979,Arcu Vestibulum Institute,"Lifestyle, Health & Recreation",2275,2274,1912,2095
20334248803,Facilisis Lorem Foundation,"Lifestyle, Health & Recreation",2212,2212,2046,2098
45432243315,Fringilla Euismod PC,"Lifestyle, Health & Recreation",2052,2056,2413,2114
45940422862,Interdum Curabitur Institute,"Lifestyle, Health & Recreation",2112,2116,2325,2119
82079072750,Diam Eu Dolor Foundation,"Lifestyle, Health & Recreation",2059,2058,2450,2124
62368259299,Et Rutrum Associates,"Lifestyle, Health & Recreation",2011,2010,2564,2134
20797699905,Tincidunt Nunc Ac Ltd,"Lifestyle, Health & Recreation",2166,2166,2287,2141
63071746690,Mollis Vitae LLC,"Lifestyle, Health & Recreation",1851,1850,2921,2144
87817449611,Vestibulum Associates,"Lifestyle, Health & Recreation",2381,2380,1911,2162
29782968433,Lectus Justo Eu Incorporated,"Lifestyle, Health & Recreation",2148,2148,2380,2164
39656540901,Magna A Neque Limited,"Lifestyle, Health & Recreation",2316,2317,2094,2180
28771494032,Non Lacinia Associates,"Lifestyle, Health & Recreation",2174,2175,2381,2184
32262357239,Nam Porttitor Scelerisque Corporation,"Lifestyle, Health & Recreation",2215,2218,2305,2188
94547309480,Lorem Ac Institute,"Lifestyle, Health & Recreation",2270,2269,2206,2190
17684250719,Ac Risus Associates,"Lifestyle, Health & Recreation",2031,2031,2698,2193
82798125443,Donec Non Incorporated,"Lifestyle, Health & Recreation",1957,1957,2855,2196
92731708815,Nunc Sed Consulting,"Lifestyle, Health & Recreation",2137,2138,2506,2199
10430380319,Sit Amet Nulla Corp.,"Lifestyle, Health & Recreation",2153,2153,2489,2207
86844861009,Luctus Sit Ltd,"Lifestyle, Health & Recreation",2090,2092,2644,2213
29737773005,Tellus Imperdiet Industries,"Lifestyle, Health & Recreation",2035,2038,2786,2229
25125950126,Etiam Bibendum Limited,"Lifestyle, Health & Recreation",2303,2306,2315,2254
77259097820,Hymenaeos Mauris LLC,"Lifestyle, Health & Recreation",2033,2033,2865,2257
89590900097,Velit Eget Industries,"Lifestyle, Health & Recreation",2205,2208,2521,2261
41956465747,Pede Cras LLP,"Lifestyle, Health & Recreation",2230,2228,2477,2262
86938703369,Ante Vivamus Corporation,"Lifestyle, Health & Recreation",2455,2452,2032,2263
99554974333,Magna Sed PC,"Lifestyle, Health & Recreation",2111,2112,2744,2275
21616154893,Dapibus Rutrum Incorporated,"Lifestyle, Health & Recreation",3470,3470,35,2278
73266193202,Velit In Aliquet Inc.,"Lifestyle, Health & Recreation",2339,2341,2301,2282
15332026424,Metus Urna Convallis Ltd,"Lifestyle, Health & Recreation",2177,2177,2648,2293
72647107998,Eu Sem Associates,"Lifestyle, Health & Recreation",2323,2325,2359,2297
56488744658,Imperdiet Ullamcorper LLC,"Lifestyle, Health & Recreation",3493,3493,37,2304
58408723909,Odio A Corporation,"Lifestyle, Health & Recreation",2277,2275,2478,2308
73221370757,Sed Turpis Corporation,"Lifestyle, Health & Recreation",2134,2133,2888,2344
83261038949,Suscipit Est Ac LLP,"Lifestyle, Health & Recreation",2306,2304,2550,2345
55023001789,Fermentum Inc.,"Lifestyle, Health & Recreation",2368,2368,2445,2354
19757865821,Orci Phasellus Dapibus PC,"Lifestyle, Health & Recreation",2157,2156,2869,2355
86379949294,Porta Elit Foundation,"Lifestyle, Health & Recreation",2632,2631,1923,2356
47773139983,Enim Inc.,"Lifestyle, Health & Recreation",2328,2330,2606,2380
80389596712,Lacinia LLC,"Lifestyle, Health & Recreation",2227,2224,2814,2381
55844327847,Ipsum Ac Mi Associates,"Lifestyle, Health & Recreation",2314,2318,2650,2385
19848020292,Sed Nulla Ante Consulting,"Lifestyle, Health & Recreation",2252,2251,2787,2386
48758923477,Semper Dui LLC,"Lifestyle, Health & Recreation",2378,2379,2535,2387
31686734877,Etiam Laoreet LLP,"Lifestyle, Health & Recreation",2483,2491,2350,2399
23398653749,Vivamus Molestie Associates,"Lifestyle, Health & Recreation",2529,2529,2268,2400
24155164444,Elit LLC,"Lifestyle, Health & Recreation",2297,2296,2737,2403
98861981558,Nam LLC,"Lifestyle, Health & Recreation",3649,3648,39,2406
56204411255,Mauris Vel Turpis Corporation,"Lifestyle, Health & Recreation",2539,2539,2260,2408
76072100561,Auctor Velit Ltd,"Lifestyle, Health & Recreation",2494,2493,2354,2411
21667858163,Cras Institute,"Lifestyle, Health & Recreation",2379,2375,2591,2413
38086864545,Fringilla Euismod Industries,"Lifestyle, Health & Recreation",2219,2223,2942,2433
66979924731,Quam Curabitur Foundation,"Lifestyle, Health & Recreation",2442,2447,2549,2454
15489539819,In Mi PC,"Lifestyle, Health & Recreation",3705,3705,40,2457
49802393568,Non Enim Limited,"Lifestyle, Health & Recreation",2577,2577,2322,2468
82487226263,Id Magna Foundation,"Lifestyle, Health & Recreation",2449,2455,2598,2477
69073210783,Phasellus Associates,"Lifestyle, Health & Recreation",2427,2425,2654,2480
45426079849,A Company,"Lifestyle, Health & Recreation",3740,3740,44,2487
57391651605,Dictum Mi Associates,"Lifestyle, Health & Recreation",2319,2319,2901,2490
75602537182,Justo Faucibus PC,"Lifestyle, Health & Recreation",2765,2766,2019,2494
65161304947,Malesuada Inc.,"Lifestyle, Health & Recreation",2457,2448,2687,2517
86340649164,Est Corp.,"Lifestyle, Health & Recreation",2556,2555,2496,2523
47119663770,Mauris Vel Incorporated,"Lifestyle, Health & Recreation",3791,3791,50,2529
68535898735,A Neque PC,"Lifestyle, Health & Recreation",3812,3812,54,2550
13290952071,Eget Foundation,"Lifestyle, Health & Recreation",2282,2288,3131,2561
82317733329,Amet PC,"Lifestyle, Health & Recreation",2360,2361,2983,2562
56597561444,Eget Volutpat Corp.,"Lifestyle, Health & Recreation",3823,3823,59,2563
68257308107,In Scelerisque Scelerisque PC,"Lifestyle, Health & Recreation",2588,2588,2531,2564
35253328405,Mauris Eu Turpis Limited,"Lifestyle, Health & Recreation",2508,2510,2694,2565
29780390141,Arcu Corporation,"Lifestyle, Health & Recreation",2388,2390,2936,2568
47524805326,Gravida Nunc Inc.,"Lifestyle, Health & Recreation",3215,3215,1287,2570
96334476428,Sed Est Ltd,"Lifestyle, Health & Recreation",2603,2603,2541,2588
92532402483,Non LLC,"Lifestyle, Health & Recreation",2450,2459,2848,2592
37850439589,Mollis Vitae Associates,"Lifestyle, Health & Recreation",2325,2323,3130,2605
96230979998,Leo Vivamus LLC,"Lifestyle, Health & Recreation",2372,2371,3081,2621
89271971543,Duis Cursus PC,"Lifestyle, Health & Recreation",2383,2384,3062,2623
45367256033,Nunc Ac Inc.,"Lifestyle, Health & Recreation",2549,2548,2770,2648
47864961615,Enim Mi Corp.,"Lifestyle, Health & Recreation",3909,3909,96,2678
21548346742,Eu Consulting,"Lifestyle, Health & Recreation",2557,2558,2806,2683
38325909884,At Associates,"Lifestyle, Health & Recreation",2403,2396,3132,2693
20284137308,Nisi Nibh Associates,"Lifestyle, Health & Recreation",3920,3920,107,2701
54893491429,Rutrum Eu Incorporated,"Lifestyle, Health & Recreation",2590,2594,2768,2703
21384345425,Magnis Dis Parturient PC,"Lifestyle, Health & Recreation",3924,3924,111,2708
78177627659,Tincidunt Limited,"Lifestyle, Health & Recreation",3925,3925,112,2709
82403922740,Risus Quisque Incorporated,"Lifestyle, Health & Recreation",2692,2692,2624,2722
63862862264,Habitant Inc.,"Lifestyle, Health & Recreation",2568,2565,2919,2738
93024392300,Eget Ipsum Foundation,"Lifestyle, Health & Recreation",2772,2773,2525,2743
67392173147,Mus Proin Consulting,"Lifestyle, Health & Recreation",2620,2621,2842,2747
67220823151,Habitant Morbi Foundation,"Lifestyle, Health & Recreation",2769,2767,2596,2767
66770522370,Dictum Ultricies Institute,"Lifestyle, Health & Recreation",2800,2802,2534,2768
80699593918,Aenean Gravida Nunc Institute,"Lifestyle, Health & Recreation",2669,2672,2828,2779
42270780873,Quisque Nonummy Corp.,"Lifestyle, Health & Recreation",2485,2484,3205,2780
67501420176,Egestas LLC,"Lifestyle, Health & Recreation",2653,2657,2895,2793
60714620509,Suspendisse Sagittis Incorporated,"Lifestyle, Health & Recreation",2614,2615,3025,2806
52069051820,A Nunc In LLP,"Lifestyle, Health & Recreation",2783,2791,2712,2816
31759308958,Rhoncus Donec Est Industries,"Lifestyle, Health & Recreation",2552,2552,3187,2818
75077143451,Consequat Auctor Nunc Ltd,"Lifestyle, Health & Recreation",2741,2744,2816,2820
78279649113,Habitant Morbi Incorporated,"Lifestyle, Health & Recreation",2526,2527,3255,2822
78526643558,Arcu Institute,"Lifestyle, Health & Recreation",2742,2740,2840,2829
17386856164,Nulla Integer Corp.,"Lifestyle, Health & Recreation",2885,2885,2567,2835
98203593138,Suscipit Nonummy Limited,"Lifestyle, Health & Recreation",2828,2829,2685,2836
86094613754,Arcu Imperdiet Ullamcorper LLP,"Lifestyle, Health & Recreation",2749,2746,2849,2837
64435268766,Id Enim Institute,"Lifestyle, Health & Recreation",2724,2725,2917,2849
86081102504,Lorem Fringilla Limited,"Lifestyle, Health & Recreation",2509,2507,3366,2855
24245553756,Vulputate Velit Eu Incorporated,"Lifestyle, Health & Recreation",2862,2864,2657,2856
97104028372,Vel Arcu LLP,"Lifestyle, Health & Recreation",3051,3051,2292,2862
64521628277,Augue Sed Limited,"Lifestyle, Health & Recreation",2537,2536,3333,2864
43551786225,In Mi Consulting,"Lifestyle, Health & Recreation",2596,2595,3244,2877
13106608471,Sem Vitae PC,"Lifestyle, Health & Recreation",2540,2541,3357,2879
13571059405,Dapibus Institute,"Lifestyle, Health & Recreation",2668,2669,3107,2881
95331380653,Auctor Odio Associates,"Lifestyle, Health & Recreation",2674,2673,3100,2882
41329164057,Donec Ltd,"Lifestyle, Health & Recreation",2667,2667,3186,2901
54094693762,Pulvinar Arcu Incorporated,"Lifestyle, Health & Recreation",3196,3196,2146,2905
19988273819,Nascetur Ridiculus Industries,"Lifestyle, Health & Recreation",2700,2701,3180,2918
14820207872,Vehicula Pellentesque PC,"Lifestyle, Health & Recreation",2934,2937,2718,2921
44997402413,Sapien Cursus In Limited,"Lifestyle, Health & Recreation",2605,2610,3411,2937
24147681440,Turpis Nulla Institute,"Lifestyle, Health & Recreation",2750,2752,3129,2938
28024035242,Et Magnis Corp.,"Lifestyle, Health & Recreation",3030,3030,2573,2940
82814082077,Quisque Incorporated,"Lifestyle, Health & Recreation",2661,2662,3329,2947
56347643455,Sem Magna Nec Associates,"Lifestyle, Health & Recreation",2739,2738,3177,2948
92822969335,Quam Curabitur Vel Consulting,"Lifestyle, Health & Recreation",2649,2646,3377,2955
70027786217,Sed Sem Egestas LLC,"Lifestyle, Health & Recreation",2814,2818,3071,2968
31363277682,Fermentum Metus Industries,"Lifestyle, Health & Recreation",2737,2741,3230,2971
83415851389,Curabitur Egestas Nunc PC,"Lifestyle, Health & Recreation",2866,2871,3094,3012
19468125152,Ut Dolor Corporation,"Lifestyle, Health & Recreation",2925,2925,2984,3014
72826002518,Sociis Natoque PC,"Lifestyle, Health & Recreation",2735,2735,3382,3019
98416715677,Ipsum Curabitur Incorporated,"Lifestyle, Health & Recreation",2873,2872,3111,3024
86741096013,Parturient Consulting,"Lifestyle, Health & Recreation",2937,2934,2991,3028
87788702467,Massa Suspendisse Industries,"Lifestyle, Health & Recreation",3052,3047,2820,3048
81169447736,Tristique Ac Eleifend LLC,"Lifestyle, Health & Recreation",2928,2931,3090,3056
59581212604,Magna Phasellus Foundation,"Lifestyle, Health & Recreation",3331,3332,2298,3062
96884218881,Lobortis Corporation,"Lifestyle, Health & Recreation",2909,2912,3142,3064
87214879575,Nulla At Sem Limited,"Lifestyle, Health & Recreation",2818,2819,3384,3082
44486718758,Luctus Et Ultrices LLC,"Lifestyle, Health & Recreation",3056,3056,2914,3083
60421951083,Risus At Corp.,"Lifestyle, Health & Recreation",2833,2834,3409,3104
99802335254,Ultrices Associates,"Lifestyle, Health & Recreation",2984,2984,3128,3113
22961647681,Vestibulum Ante Corporation,"Lifestyle, Health & Recreation",3134,3132,2835,3118
63826476372,Consequat Nec Corp.,"Lifestyle, Health & Recreation",3050,3048,3003,3119
63948652504,Curabitur Consequat Lectus LLP,"Lifestyle, Health & Recreation",3080,3080,2961,3126
13606543798,Odio Phasellus Associates,"Lifestyle, Health & Recreation",3013,3015,3117,3135
98437998830,Arcu Vivamus Sit Incorporated,"Lifestyle, Health & Recreation",3341,3337,2485,3142
71035024987,Sem Ltd,"Lifestyle, Health & Recreation",3020,3018,3171,3161
22575615382,Enim Non LLP,"Lifestyle, Health & Recreation",2983,2983,3251,3164
88487804108,Penatibus Et Magnis Industries,"Lifestyle, Health & Recreation",3001,3003,3228,3172
53599011106,Sed Dictum Inc.,"Lifestyle, Health & Recreation",2771,2769,3706,3177
27657048362,Elementum Purus Foundation,"Lifestyle, Health & Recreation",3140,3140,2992,3184
35790530993,Venenatis Vel LLC,"Lifestyle, Health & Recreation",2917,2920,3472,3194
63307448428,Aliquam Rutrum Industries,"Lifestyle, Health & Recreation",2788,2792,3734,3196
71029007948,Est Ac Inc.,"Lifestyle, Health & Recreation",2920,2921,3486,3199
81906511933,Sodales Purus In Ltd,"Lifestyle, Health & Recreation",2971,2968,3392,3202
42633587085,Lorem Sit Amet Incorporated,"Lifestyle, Health & Recreation",3039,3038,3257,3205
32380337852,Urna Convallis Inc.,"Lifestyle, Health & Recreation",3078,3077,3181,3206
70751543592,Orci Ut Incorporated,"Lifestyle, Health & Recreation",3049,3052,3238,3207
14939466370,Nunc Ac LLP,"Lifestyle, Health & Recreation",2942,2943,3469,3211
58380745308,Auctor Quis Tristique Incorporated,"Lifestyle, Health & Recreation",2943,2947,3471,3213
50027089877,Phasellus Fermentum PC,"Lifestyle, Health & Recreation",3137,3137,3126,3225
33969442512,Sit Amet Corp.,"Lifestyle, Health & Recreation",3165,3163,3075,3229
93018282444,Quis Pede Ltd,"Lifestyle, Health & Recreation",3167,3167,3083,3234
54994826109,Augue Ut Industries,"Lifestyle, Health & Recreation",3066,3067,3284,3235
48100934293,Natoque Penatibus Et Limited,"Lifestyle, Health & Recreation",2969,2971,3482,3238
25880142934,Sit Corp.,"Lifestyle, Health & Recreation",3085,3085,3264,3243
99063901069,Pede Ultrices Institute,"Lifestyle, Health & Recreation",3076,3076,3282,3244
98844249092,Aliquet Industries,"Lifestyle, Health & Recreation",2893,2896,3650,3249
32594843603,Tincidunt Dui Associates,"Lifestyle, Health & Recreation",3456,3457,2545,3255
27207000299,Egestas Sed Pharetra Limited,"Lifestyle, Health & Recreation",3621,3621,2242,3263
62774554856,Dolor Foundation,"Lifestyle, Health & Recreation",3058,3058,3408,3276
12710873213,Maecenas Mi Felis Limited,"Lifestyle, Health & Recreation",2992,2989,3543,3277
55433932875,Nullam Vitae Diam PC,"Lifestyle, Health & Recreation",3689,3688,2168,3281
61766463985,Integer Vulputate Foundation,"Lifestyle, Health & Recreation",3089,3086,3373,3284
62249204345,Iaculis Inc.,"Lifestyle, Health & Recreation",3153,3153,3283,3298
85730774549,Vel Company,"Lifestyle, Health & Recreation",3422,3422,2756,3301
21156812402,Enim Mi Limited,"Lifestyle, Health & Recreation",3026,3027,3559,3305
59153557367,Magna Ut Incorporated,"Lifestyle, Health & Recreation",3184,3182,3260,3312
62241198510,Imperdiet Ltd,"Lifestyle, Health & Recreation",3316,3318,3006,3321
96809815920,Elit Elit PC,"Lifestyle, Health & Recreation",3123,3122,3404,3323
74845501802,Aliquam Ltd,"Lifestyle, Health & Recreation",3072,3072,3519,3328
46456684596,Mi Aliquam LLC,"Lifestyle, Health & Recreation",3064,3064,3562,3340
62743415502,Auctor Vitae Aliquet Foundation,"Lifestyle, Health & Recreation",3443,3442,2825,3347
78957925458,Volutpat Nunc Institute,"Lifestyle, Health & Recreation",3244,3244,3240,3351
19811355860,Senectus Et PC,"Lifestyle, Health & Recreation",3218,3218,3304,3355
16771252290,Nonummy Corp.,"Lifestyle, Health & Recreation",3515,3514,2723,3357
71002398501,Ipsum Phasellus Corp.,"Lifestyle, Health & Recreation",3276,3276,3239,3369
47087026221,Mauris Sit LLC,"Lifestyle, Health & Recreation",3025,3024,3755,3372
80398579170,Mauris Erat Industries,"Lifestyle, Health & Recreation",3374,3373,3066,3375
33150692829,Mauris LLP,"Lifestyle, Health & Recreation",3726,3727,2364,3377
63710240186,Mauris Integer Sem Foundation,"Lifestyle, Health & Recreation",3203,3201,3418,3380
17496459532,Nonummy Ultricies Ornare Institute,"Lifestyle, Health & Recreation",3346,3345,3133,3382
31323293694,Tellus Faucibus Leo Consulting,"Lifestyle, Health & Recreation",3471,3466,2900,3388
45865544833,Sociosqu Ad Associates,"Lifestyle, Health & Recreation",3427,3428,2997,3392
48791943923,Nunc Pulvinar LLC,"Lifestyle, Health & Recreation",3381,3379,3093,3393
80338507655,Arcu Sed Incorporated,"Lifestyle, Health & Recreation",3124,3124,3646,3402
52985233084,Feugiat Non Inc.,"Lifestyle, Health & Recreation",3810,3811,2274,3403
60429241521,Vitae Corp.,"Lifestyle, Health & Recreation",3264,3264,3387,3412
98006646106,Eget Magna Suspendisse Inc.,"Lifestyle, Health & Recreation",3188,3189,3554,3414
43329313854,Rutrum Fusce Dolor LLP,"Lifestyle, Health & Recreation",3161,3161,3610,3416
91633658840,Aenean Sed LLP,"Lifestyle, Health & Recreation",3177,3176,3600,3423
12037481016,Consequat LLP,"Lifestyle, Health & Recreation",3272,3270,3426,3430
54785263912,Eget Tincidunt Dui LLC,"Lifestyle, Health & Recreation",3483,3482,3019,3433
82499272010,Sed Eget Foundation,"Lifestyle, Health & Recreation",3197,3197,3593,3434
77617184086,Metus Vivamus Euismod LLP,"Lifestyle, Health & Recreation",3625,3626,2738,3435
55883454313,Vitae Orci Phasellus Foundation,"Lifestyle, Health & Recreation",3620,3619,2782,3444
46185641901,Velit Limited,"Lifestyle, Health & Recreation",3498,3498,3050,3455
22298599094,Hymenaeos Ltd,"Lifestyle, Health & Recreation",3405,3408,3233,3456
93679380088,Quam Dignissim Corporation,"Lifestyle, Health & Recreation",3173,3172,3702,3458
63735907565,Vel Associates,"Lifestyle, Health & Recreation",3572,3572,2908,3460
68398369995,Ultricies Ornare Consulting,"Lifestyle, Health & Recreation",3388,3389,3275,3461
78980774216,Laoreet Company,"Lifestyle, Health & Recreation",3777,3776,2516,3468
72692207411,Suspendisse PC,"Lifestyle, Health & Recreation",3222,3222,3636,3472
79390569536,Montes Nascetur Ridiculus Associates,"Lifestyle, Health & Recreation",3349,3347,3429,3482
31570712230,Pharetra Nam Corporation,"Lifestyle, Health & Recreation",3317,3316,3498,3484
34322206505,Ac Mattis Semper Corporation,"Lifestyle, Health & Recreation",3433,3432,3299,3500
93072925663,Consequat Dolor Corp.,"Lifestyle, Health & Recreation",3265,3265,3664,3514
85684792409,Risus Donec Nibh LLC,"Lifestyle, Health & Recreation",3223,3224,3756,3518
23455487331,Egestas PC,"Lifestyle, Health & Recreation",3423,3423,3360,3521
63265918828,Diam At Pretium Inc.,"Lifestyle, Health & Recreation",3274,3280,3663,3527
61867784114,Pharetra Felis Limited,"Lifestyle, Health & Recreation",3564,3565,3099,3529
16334864366,Curabitur LLP,"Lifestyle, Health & Recreation",3335,3335,3566,3533
71118957552,Suscipit Nonummy Consulting,"Lifestyle, Health & Recreation",3362,3362,3546,3543
47124041214,Congue Turpis Institute,"Lifestyle, Health & Recreation",3447,3445,3390,3549
43590095676,Fermentum Fermentum Corporation,"Lifestyle, Health & Recreation",3521,3521,3246,3552
33084912594,Sed Nulla Ante Foundation,"Lifestyle, Health & Recreation",3604,3603,3084,3555
54528548574,Consectetuer Rhoncus Institute,"Lifestyle, Health & Recreation",3545,3546,3222,3560
25349409223,Penatibus Et Ltd,"Lifestyle, Health & Recreation",3311,3313,3705,3565
12711807314,Senectus Foundation,"Lifestyle, Health & Recreation",3707,3708,2939,3567
20877828351,Semper Dui LLP,"Lifestyle, Health & Recreation",3399,3399,3579,3574
31471800699,Egestas Aliquam Corp.,"Lifestyle, Health & Recreation",3570,3571,3256,3580
33967237843,Commodo At Corp.,"Lifestyle, Health & Recreation",3499,3500,3400,3581
93346068525,Ipsum Curabitur Institute,"Lifestyle, Health & Recreation",3300,3299,3831,3586
75517762890,Cursus Et Corporation,"Lifestyle, Health & Recreation",3332,3333,3773,3590
74752814665,Aliquam Erat Volutpat Associates,"Lifestyle, Health & Recreation",3539,3539,3368,3593
87451351990,Feugiat Sed Nec Foundation,"Lifestyle, Health & Recreation",3682,3685,3095,3596
26465868807,Volutpat Ornare LLC,"Lifestyle, Health & Recreation",3484,3485,3506,3599
86145109204,Non Quam Incorporated,"Lifestyle, Health & Recreation",3580,3581,3320,3601
92068365770,Magnis Dis Parturient Foundation,"Lifestyle, Health & Recreation",3540,3540,3427,3606
25963848680,Vitae Foundation,"Lifestyle, Health & Recreation",3366,3363,3780,3607
96381568282,Quisque LLC,"Lifestyle, Health & Recreation",3788,3788,2938,3610
31840064969,Suspendisse Dui Institute,"Lifestyle, Health & Recreation",3575,3574,3369,3612
98003940525,Sapien LLC,"Lifestyle, Health & Recreation",3313,3312,3893,3613
55702861356,Donec Feugiat Metus Associates,"Lifestyle, Health & Recreation",3437,3437,3651,3616
87566366459,Amet Foundation,"Lifestyle, Health & Recreation",3474,3475,3578,3617
14955471775,A Associates,"Lifestyle, Health & Recreation",3412,3412,3704,3618
85350608395,Cursus Et Magna PC,"Lifestyle, Health & Recreation",3383,3382,3776,3621
57862801023,Nisi A Odio Associates,"Lifestyle, Health & Recreation",3596,3596,3355,3624
50142652861,Vel Lectus Cum Inc.,"Lifestyle, Health & Recreation",3453,3453,3677,3636
34440496342,Mauris Nulla Integer Industries,"Lifestyle, Health & Recreation",3419,3421,3751,3638
70306626982,Posuere Cubilia Curae Institute,"Lifestyle, Health & Recreation",3454,3454,3688,3640
33654290585,Lacus Pede Corporation,"Lifestyle, Health & Recreation",3370,3371,3858,3644
72762528640,Sit Amet Risus Associates,"Lifestyle, Health & Recreation",3535,3536,3540,3648
40836710601,Velit Eu Sem Foundation,"Lifestyle, Health & Recreation",3491,3492,3634,3649
85151559066,Imperdiet Inc.,"Lifestyle, Health & Recreation",3445,3448,3735,3652
36105169298,Amet Diam Company,"Lifestyle, Health & Recreation",3602,3602,3437,3658
17978936678,Congue A Aliquet Ltd,"Lifestyle, Health & Recreation",3638,3638,3371,3660
76191648069,Cras PC,"Lifestyle, Health & Recreation",3574,3575,3507,3661
40711681376,Lorem Eu Consulting,"Lifestyle, Health & Recreation",3548,3549,3563,3663
35381098677,Egestas Corp.,"Lifestyle, Health & Recreation",3384,3384,3905,3664
69202616607,Sit Amet Consectetuer Incorporated,"Lifestyle, Health & Recreation",3683,3682,3312,3665
42724910979,Vitae Nibh Donec Institute,"Lifestyle, Health & Recreation",3480,3480,3733,3671
59477140425,Amet Orci Ut LLP,"Lifestyle, Health & Recreation",3534,3534,3637,3674
74990074874,Non LLP,"Lifestyle, Health & Recreation",3599,3599,3591,3700
94380689142,Aliquet Ltd,"Lifestyle, Health & Recreation",3611,3611,3568,3701
83137200038,Nisi Nibh LLP,"Lifestyle, Health & Recreation",3494,3495,3810,3702
36436872469,Dui Cras Pellentesque Corporation,"Lifestyle, Health & Recreation",3526,3527,3748,3704
64464998822,Vitae Semper LLP,"Lifestyle, Health & Recreation",3476,3476,3849,3705
51493378591,Fusce Aliquet Magna LLC,"Lifestyle, Health & Recreation",3523,3525,3783,3713
41594644510,Dolor Incorporated,"Lifestyle, Health & Recreation",3556,3557,3737,3715
82851440438,Egestas Blandit Institute,"Lifestyle, Health & Recreation",3518,3518,3826,3718
61968317984,Ante Ipsum Ltd,"Lifestyle, Health & Recreation",3807,3807,3263,3724
35979239098,Pede Nunc Sed Incorporated,"Lifestyle, Health & Recreation",3501,3501,3896,3727
15704713883,Faucibus Ut Nulla Ltd,"Lifestyle, Health & Recreation",3719,3719,3461,3728
66302484683,Accumsan PC,"Lifestyle, Health & Recreation",3659,3659,3601,3737
60152133722,Amet Ornare Company,"Lifestyle, Health & Recreation",3613,3613,3694,3738
33754604709,Nullam Suscipit Ltd,"Lifestyle, Health & Recreation",3716,3716,3497,3739
20774839004,Laoreet Lectus Limited,"Lifestyle, Health & Recreation",3657,3657,3630,3744
31770481079,Enim Diam Associates,"Lifestyle, Health & Recreation",3577,3577,3800,3751
64523396248,Sapien Nunc Pulvinar Foundation,"Lifestyle, Health & Recreation",3581,3579,3815,3757
58409055337,Commodo Auctor Velit Corporation,"Lifestyle, Health & Recreation",3699,3698,3611,3765
54292545196,Et Pede Inc.,"Lifestyle, Health & Recreation",3865,3865,3281,3766
93095540883,Ut Molestie Incorporated,"Lifestyle, Health & Recreation",3590,3591,3836,3769
85717338751,Convallis Company,"Lifestyle, Health & Recreation",3677,3677,3666,3771
61243536058,Facilisis Corporation,"Lifestyle, Health & Recreation",3730,3730,3571,3774
58786009971,Tortor Integer Aliquam Incorporated,"Lifestyle, Health & Recreation",3636,3636,3764,3775
30203637111,Orci Luctus LLP,"Lifestyle, Health & Recreation",3712,3712,3628,3780
43892584139,Molestie Dapibus Ligula Corp.,"Lifestyle, Health & Recreation",3725,3725,3627,3785
19995295153,Risus Nulla Institute,"Lifestyle, Health & Recreation",3842,3842,3423,3794
83808082504,Ut Nisi A Corp.,"Lifestyle, Health & Recreation",3732,3732,3652,3795
34430258507,Arcu Vivamus Sit Foundation,"Lifestyle, Health & Recreation",3728,3728,3686,3803
43909512451,Libero Consulting,"Lifestyle, Health & Recreation",3688,3689,3771,3805
38180882926,Mauris Quis Corp.,"Lifestyle, Health & Recreation",3718,3718,3747,3814
52746698475,Semper Et Lacinia PC,"Lifestyle, Health & Recreation",3656,3656,3873,3815
66532942314,Per Conubia LLC,"Lifestyle, Health & Recreation",3723,3721,3746,3818
28537603098,Sodales Purus Incorporated,"Lifestyle, Health & Recreation",3789,3789,3620,3820
67279397175,Malesuada Fames Limited,"Lifestyle, Health & Recreation",3745,3745,3719,3822
33925457242,Non Quam LLP,"Lifestyle, Health & Recreation",3701,3701,3821,3828
99990536339,Massa PC,"Lifestyle, Health & Recreation",3875,3875,3475,3829
34768249497,Gravida Molestie Institute,"Lifestyle, Health & Recreation",3764,3764,3711,3835
37706925794,Purus Nullam Associates,"Lifestyle, Health & Recreation",3665,3665,3910,3836
38986645707,Lectus Justo LLC,"Lifestyle, Health & Recreation",3742,3742,3767,3839
58812213085,Fusce Aliquet Incorporated,"Lifestyle, Health & Recreation",3704,3704,3853,3844
18142272571,Ligula Nullam Inc.,"Lifestyle, Health & Recreation",3709,3709,3850,3847
23222608112,Proin Vel Nisl PC,"Lifestyle, Health & Recreation",3714,3714,3889,3856
21667845371,Ante Vivamus Company,"Lifestyle, Health & Recreation",3733,3733,3860,3858
80597774208,Arcu Iaculis Enim Institute,"Lifestyle, Health & Recreation",3798,3798,3770,3867
27580593799,Gravida Praesent Incorporated,"Lifestyle, Health & Recreation",3770,3770,3867,3874
47393015569,Nonummy Ultricies Ornare Inc.,"Lifestyle, Health & Recreation",3797,3797,3856,3888
22678591293,Tellus Id Industries,"Lifestyle, Health & Recreation",3849,3849,3786,3891
