merchant_abn,merchant_name,segment,Takings Rank,Loss Potential Ranking,Growth Potential Ranking,Final Ranking
32727297124,Sed Industries,"Home, Garden & Living",2571,2577,2503,2540
52684532353,Sed Hendrerit Corp.,"Home, Garden & Living",2638,2641,2388,2546
54751110960,Nec Malesuada LLP,"Home, Garden & Living",2583,2590,2502,2549
68103126714,Odio Ltd,"Home, Garden & Living",2341,2347,2994,2555
74175386039,Accumsan Institute,"Home, Garden & Living",2731,2738,2221,2559
41027080823,Dolor Donec Ltd,"Home, Garden & Living",3818,3818,57,2560
25166307673,Metus Vivamus LLP,"Home, Garden & Living",3819,3819,58,2561
40593734741,Duis Foundation,"Home, Garden & Living",2334,2311,3060,2566
47740919232,In Scelerisque Company,"Home, Garden & Living",3827,3827,60,2570
13297955415,Adipiscing Mauris Associates,"Home, Garden & Living",2349,2348,3029,2574
76844649719,Donec Est Nunc Corp.,"Home, Garden & Living",2394,2418,2953,2592
58866359477,Eget Mollis Lectus Inc.,"Home, Garden & Living",2574,2583,2614,2597
82218291560,Vitae Mauris Sit PC,"Home, Garden & Living",2361,2367,3049,2603
56490929085,Ipsum Nunc LLP,"Home, Garden & Living",2469,2458,2856,2605
49811126264,Blandit Nam LLC,"Home, Garden & Living",2490,2500,2798,2609
91584444262,Etiam Gravida Limited,"Home, Garden & Living",3870,3871,67,2615
24830778398,Fames Ac Turpis Ltd,"Home, Garden & Living",2637,2653,2522,2617
68656010159,Suspendisse Limited,"Home, Garden & Living",3873,3873,68,2618
46389689213,Enim Diam Vel Foundation,"Home, Garden & Living",3874,3874,69,2619
32943566946,Ante Ipsum LLC,"Home, Garden & Living",3877,3877,70,2623
91404276865,Vivamus Nibh Corp.,"Home, Garden & Living",3879,3879,71,2625
82825632196,Arcu Vestibulum PC,"Home, Garden & Living",3881,3881,72,2626
93543412337,In Molestie Industries,"Home, Garden & Living",3882,3882,73,2627
32246751900,Massa Non LLC,"Home, Garden & Living",2628,2627,2582,2628
40361137142,Porttitor Corp.,"Home, Garden & Living",3887,3887,74,2633
70118030493,Ut Tincidunt Ltd,"Home, Garden & Living",3888,3888,75,2634
88712190602,Aliquet Phasellus Fermentum Corporation,"Home, Garden & Living",3889,3889,76,2636
42657888176,Et Lacinia Company,"Home, Garden & Living",3890,3890,77,2637
96644709080,Maecenas Libero Associates,"Home, Garden & Living",3891,3891,78,2641
93903889529,Vulputate Foundation,"Home, Garden & Living",2560,2561,2740,2642
57798993346,Malesuada LLC,"Home, Garden & Living",3892,3892,79,2643
62787106107,Posuere At Velit Incorporated,"Home, Garden & Living",3893,3893,80,2644
33026294208,Convallis Est Industries,"Home, Garden & Living",2578,2586,2704,2646
60778762062,Ut Associates,"Home, Garden & Living",3894,3894,81,2647
13467303030,Duis LLP,"Home, Garden & Living",3895,3895,82,2650
90938232295,Lorem Sit Ltd,"Home, Garden & Living",3896,3896,83,2653
66236596240,Ut Ipsum Incorporated,"Home, Garden & Living",3897,3897,84,2654
92007575783,Aliquam Nisl Corp.,"Home, Garden & Living",3898,3898,85,2656
33765505000,Ut Nulla Associates,"Home, Garden & Living",3899,3899,86,2657
41072674090,Metus Aliquam Erat Institute,"Home, Garden & Living",2656,2672,2580,2673
53331457650,Non Egestas Industries,"Home, Garden & Living",2324,2322,3274,2683
90494976499,Tincidunt Corp.,"Home, Garden & Living",3912,3912,99,2684
22395185606,Ut Corp.,"Home, Garden & Living",3913,3913,100,2685
92293286189,Aliquam Nec Enim Ltd,"Home, Garden & Living",3914,3914,101,2687
34775154874,Tellus Ltd,"Home, Garden & Living",3915,3915,102,2689
96111981432,Integer In Magna Corporation,"Home, Garden & Living",2936,2935,2063,2690
42623634273,Lobortis Incorporated,"Home, Garden & Living",2435,2436,3101,2712
98957925622,Quis Massa Mauris LLP,"Home, Garden & Living",2296,2317,3363,2713
38737299876,Sit Amet Institute,"Home, Garden & Living",2730,2742,2505,2714
41331108470,Ante Ltd,"Home, Garden & Living",2582,2581,2843,2721
16218917521,In At Pede LLC,"Home, Garden & Living",2624,2612,2793,2729
31003199153,Augue Sed Corporation,"Home, Garden & Living",2498,2485,3052,2732
67419861441,Vel Limited,"Home, Garden & Living",3133,3136,1769,2733
75204058478,Aliquam Auctor Velit LLP,"Home, Garden & Living",2708,2707,2628,2734
91104916025,Id Associates,"Home, Garden & Living",2551,2550,2943,2735
53258875124,Malesuada Company,"Home, Garden & Living",2673,2679,2719,2743
15700338102,Aliquam Ornare Inc.,"Home, Garden & Living",2385,2383,3308,2746
45636462354,Amet Consectetuer Limited,"Home, Garden & Living",2415,2412,3293,2763
16550028284,In LLP,"Home, Garden & Living",2541,2534,3057,2765
56659127324,Mattis Cras Institute,"Home, Garden & Living",2835,2833,2508,2780
35755909141,Tristique Neque Venenatis Associates,"Home, Garden & Living",2671,2660,2857,2786
53635885278,Curabitur Massa LLC,"Home, Garden & Living",2629,2625,2934,2787
59962058395,Pellentesque Tincidunt Associates,"Home, Garden & Living",2963,2981,2273,2795
14420598156,Bibendum Sed Est Foundation,"Home, Garden & Living",2939,2929,2396,2811
30775213097,Sed Et Associates,"Home, Garden & Living",2617,2614,3080,2827
29956692423,Vel Venenatis Vel Limited,"Home, Garden & Living",2569,2578,3191,2835
43270522454,Lacus Ut Institute,"Home, Garden & Living",2887,2897,2576,2849
17523010120,Urna Convallis Foundation,"Home, Garden & Living",3131,3122,2108,2850
43152535761,Nibh PC,"Home, Garden & Living",2651,2652,3086,2858
13555086357,Ipsum LLP,"Home, Garden & Living",2546,2541,3302,2859
21166508693,Urna Ut Tincidunt Ltd,"Home, Garden & Living",2630,2651,3123,2865
39192981624,Eu Eros LLC,"Home, Garden & Living",2889,2887,2631,2866
74044580274,Morbi Tristique Corporation,"Home, Garden & Living",2611,2594,3212,2868
41549774177,Vitae Nibh Industries,"Home, Garden & Living",2428,2424,3583,2873
49439795725,Ut Molestie LLP,"Home, Garden & Living",2412,2386,3643,2877
17124978176,Enim Etiam PC,"Home, Garden & Living",2855,2846,2749,2882
50859331573,In Tempus PC,"Home, Garden & Living",2396,2392,3690,2892
11974270529,Dui Fusce Corp.,"Home, Garden & Living",2733,2740,3022,2896
61562383191,Quis Urna Consulting,"Home, Garden & Living",2646,2629,3232,2901
69418468754,Velit Justo Institute,"Home, Garden & Living",2753,2741,3048,2908
50951615219,Mauris Aliquam Eu Incorporated,"Home, Garden & Living",2534,2521,3525,2919
38990495653,Ut Molestie In Corporation,"Home, Garden & Living",2699,2703,3183,2922
74505118182,Velit Quisque Varius Corporation,"Home, Garden & Living",2698,2701,3235,2939
63358217962,Nulla Facilisis Suspendisse LLP,"Home, Garden & Living",2745,2752,3138,2940
14762929642,Dolor Nonummy Ac Corporation,"Home, Garden & Living",2892,2917,2831,2942
60403857139,Sed Nulla Ante PC,"Home, Garden & Living",2851,2873,2927,2946
31869958432,In Consectetuer Industries,"Home, Garden & Living",2831,2823,2999,2948
87453687431,Non Sapien Ltd,"Home, Garden & Living",3021,3011,2638,2954
21291463935,Ultrices A LLP,"Home, Garden & Living",2589,2584,3517,2962
38612000811,Magna Inc.,"Home, Garden & Living",2768,2747,3176,2963
38425242099,In Felis Foundation,"Home, Garden & Living",3139,3141,2433,2973
24992522061,Est Ac Facilisis Company,"Home, Garden & Living",2763,2782,3173,2974
56014638362,Laoreet Libero Foundation,"Home, Garden & Living",2804,2796,3157,2984
30439702384,At Lacus Quisque Corporation,"Home, Garden & Living",2762,2772,3224,2985
97211373669,Nam Porttitor Inc.,"Home, Garden & Living",2999,3010,2780,2993
35188460630,Tortor Associates,"Home, Garden & Living",2811,2820,3172,2998
66432686430,Lorem Eu Corp.,"Home, Garden & Living",2798,2803,3209,3003
58154486337,Malesuada Fringilla Est Institute,"Home, Garden & Living",2676,2680,3463,3005
84647062762,Iaculis Corporation,"Home, Garden & Living",2760,2774,3288,3007
23305324752,Sit Amet Inc.,"Home, Garden & Living",2776,2776,3272,3008
73918814753,Venenatis Lacus Etiam LLC,"Home, Garden & Living",3023,3025,2781,3010
94662990903,Elit Associates,"Home, Garden & Living",3329,3324,2195,3020
85715076054,Arcu Vestibulum Corporation,"Home, Garden & Living",2850,2851,3164,3027
85881115796,Lorem Inc.,"Home, Garden & Living",2789,2788,3289,3029
45644137007,Eu Euismod Corporation,"Home, Garden & Living",2791,2802,3303,3038
37440780757,Ante Iaculis Nec Corp.,"Home, Garden & Living",3172,3176,2557,3040
62381947723,Sagittis PC,"Home, Garden & Living",3070,3071,2772,3043
14602793938,Cursus Vestibulum LLP,"Home, Garden & Living",2948,2940,3039,3050
91338194166,Nec Urna Foundation,"Home, Garden & Living",3308,3316,2368,3070
64145901913,A Inc.,"Home, Garden & Living",3010,3007,2985,3073
26492290179,Amet Orci Ut Associates,"Home, Garden & Living",2841,2830,3334,3075
56796074347,Aliquam Institute,"Home, Garden & Living",2858,2845,3325,3085
31905921746,Ut LLP,"Home, Garden & Living",2839,2813,3414,3099
10860706939,Vitae Aliquet Nec Associates,"Home, Garden & Living",3047,3049,2988,3106
22552769838,Dui Augue LLP,"Home, Garden & Living",2793,2793,3515,3117
58966366292,Dictum Eu Corp.,"Home, Garden & Living",3504,3509,2117,3129
23925773818,Per Conubia Nostra Ltd,"Home, Garden & Living",2825,2828,3480,3131
92374002696,Lectus Cum Ltd,"Home, Garden & Living",2891,2889,3374,3141
30434864008,Aliquet Magna LLC,"Home, Garden & Living",2832,2825,3503,3143
10385163239,Sed Et Company,"Home, Garden & Living",2978,2980,3217,3147
70344541271,Dui Nec Ltd,"Home, Garden & Living",2897,2885,3399,3151
33885350311,Vel Pede LLC,"Home, Garden & Living",2781,2783,3633,3156
13108046922,Luctus Limited,"Home, Garden & Living",3150,3131,2923,3159
70067721091,Aenean LLC,"Home, Garden & Living",2845,2836,3550,3171
26945291705,Molestie Sodales Associates,"Home, Garden & Living",2848,2860,3524,3172
82949994030,Mus Proin Inc.,"Home, Garden & Living",2860,2866,3523,3178
33070920679,Aliquet Magna Incorporated,"Home, Garden & Living",3104,3097,3087,3191
71640437036,Proin Ultrices Associates,"Home, Garden & Living",2973,2977,3385,3205
62499158977,Convallis Est Ltd,"Home, Garden & Living",2968,2956,3487,3233
55446764764,Turpis Nulla Incorporated,"Home, Garden & Living",3414,3407,2610,3243
74526386577,Imperdiet Nec Limited,"Home, Garden & Living",2795,2784,3869,3253
34473591341,Dui Semper PC,"Home, Garden & Living",2987,2991,3483,3256
56993545247,Integer Vitae LLP,"Home, Garden & Living",3234,3224,3013,3259
48381670641,Mi Pede Associates,"Home, Garden & Living",3284,3289,2902,3261
68581310909,Et Rutrum LLP,"Home, Garden & Living",2945,2942,3595,3263
58382897215,Erat Volutpat Incorporated,"Home, Garden & Living",3100,3095,3318,3271
50551188214,Mauris Nulla Integer LLC,"Home, Garden & Living",3296,3297,2930,3273
84507210939,Fermentum Convallis Ligula Foundation,"Home, Garden & Living",2976,2966,3585,3275
33108281623,Lectus LLP,"Home, Garden & Living",3093,3098,3339,3276
19378069235,Massa Vestibulum Incorporated,"Home, Garden & Living",3169,3168,3236,3290
74423856957,Convallis Ligula Donec Corp.,"Home, Garden & Living",3282,3258,3061,3305
55402538421,Orci Ut Semper Incorporated,"Home, Garden & Living",2929,2916,3762,3307
22184299297,Mus Inc.,"Home, Garden & Living",3009,3009,3615,3319
59737558413,Sem Foundation,"Home, Garden & Living",3007,3012,3619,3321
39660241973,Facilisis Foundation,"Home, Garden & Living",3199,3193,3259,3323
79925938654,Turpis Vitae Ltd,"Home, Garden & Living",3034,3017,3612,3327
88539253623,Purus Mauris Company,"Home, Garden & Living",3082,3092,3501,3332
23399930700,Elementum LLC,"Home, Garden & Living",3097,3076,3509,3336
94780037589,Elit Company,"Home, Garden & Living",3367,3372,2958,3341
11700214701,Vitae Aliquam Incorporated,"Home, Garden & Living",3028,3030,3639,3342
86596364671,Pellentesque Eget Foundation,"Home, Garden & Living",3055,3044,3608,3348
43698901053,Pede Praesent Ltd,"Home, Garden & Living",2964,2959,3832,3360
41528904756,Molestie Dapibus Corporation,"Home, Garden & Living",3221,3219,3338,3364
13822969155,Pellentesque Habitant Morbi Associates,"Home, Garden & Living",3074,3078,3629,3366
41334628518,Vitae Inc.,"Home, Garden & Living",3318,3321,3144,3367
71703054238,Faucibus Orci Consulting,"Home, Garden & Living",3168,3159,3481,3374
63275985428,Cras Pellentesque Sed Corp.,"Home, Garden & Living",3014,3020,3822,3392
82830773225,Eget Odio Inc.,"Home, Garden & Living",3160,3162,3539,3395
91744809343,Egestas Associates,"Home, Garden & Living",3185,3182,3504,3397
51291561948,Porttitor Interdum Associates,"Home, Garden & Living",3336,3328,3229,3403
74275445911,Sodales At Velit Industries,"Home, Garden & Living",3286,3281,3341,3407
67437008946,Id Magna Institute,"Home, Garden & Living",3216,3218,3514,3419
32350997564,Donec Vitae Corporation,"Home, Garden & Living",3269,3272,3424,3427
22615718811,Et Ipsum Cursus LLC,"Home, Garden & Living",3152,3160,3657,3429
30378250411,Congue Turpis Ltd,"Home, Garden & Living",3411,3412,3185,3440
13401263605,Fames Inc.,"Home, Garden & Living",3416,3425,3168,3441
96885194635,Sociis Ltd,"Home, Garden & Living",3551,3548,2913,3442
51221851716,Ac Turpis Inc.,"Home, Garden & Living",3086,3070,3862,3445
12296390138,Montes Nascetur Ridiculus Industries,"Home, Garden & Living",3270,3263,3489,3447
69327757904,Ut Ipsum Ltd,"Home, Garden & Living",3230,3234,3589,3460
37023533442,Ipsum Nunc Foundation,"Home, Garden & Living",3277,3264,3520,3464
34978524408,Nec Imperdiet LLP,"Home, Garden & Living",3228,3226,3648,3477
79989686193,Lorem Ipsum Dolor LLC,"Home, Garden & Living",3350,3350,3419,3481
46050001394,Donec Associates,"Home, Garden & Living",3310,3307,3526,3494
44010826572,Eros Non LLP,"Home, Garden & Living",3303,3309,3531,3495
83901679234,Mauris Quis Turpis Associates,"Home, Garden & Living",3214,3216,3723,3498
88475230162,Urna Nullam Lobortis Institute,"Home, Garden & Living",3364,3358,3441,3499
17028880379,Sem Mollis Inc.,"Home, Garden & Living",3273,3283,3616,3503
73668345880,Tincidunt Nunc Ac LLP,"Home, Garden & Living",3372,3373,3432,3506
86670100004,Ipsum Suspendisse Non Ltd,"Home, Garden & Living",3260,3268,3649,3507
53769121598,Nullam Corp.,"Home, Garden & Living",3558,3567,3053,3508
20131680113,Adipiscing Lacus Ut Corp.,"Home, Garden & Living",3287,3290,3605,3510
43078277216,Fermentum Risus Ltd,"Home, Garden & Living",3320,3320,3552,3512
99445005261,Nibh Vulputate Incorporated,"Home, Garden & Living",3262,3259,3679,3516
98649976089,Egestas Fusce Industries,"Home, Garden & Living",3444,3445,3324,3525
95566253960,Fermentum Metus Inc.,"Home, Garden & Living",3268,3273,3674,3526
86416078719,Quisque Porttitor Associates,"Home, Garden & Living",3213,3214,3792,3527
50446282783,Volutpat Ornare Corp.,"Home, Garden & Living",3248,3252,3738,3533
69030600619,Sit Inc.,"Home, Garden & Living",3380,3374,3494,3536
33076003501,Sem Eget Limited,"Home, Garden & Living",3455,3452,3352,3540
77834689084,Gravida Sagittis Duis Foundation,"Home, Garden & Living",3482,3471,3316,3544
80551528183,Ac Ipsum LLC,"Home, Garden & Living",3291,3287,3708,3551
79572520294,Viverra LLC,"Home, Garden & Living",3357,3369,3617,3565
69381712591,Primis In LLC,"Home, Garden & Living",3352,3355,3647,3568
64033337945,In Lobortis Limited,"Home, Garden & Living",3365,3346,3659,3572
78585563847,Hendrerit Industries,"Home, Garden & Living",3351,3356,3707,3583
88987269041,Commodo Tincidunt Corp.,"Home, Garden & Living",3312,3310,3807,3585
70401028896,Suspendisse Company,"Home, Garden & Living",3279,3278,3874,3587
75726900852,Erat Semper Rutrum Corporation,"Home, Garden & Living",3466,3462,3528,3594
85414931149,Lorem Limited,"Home, Garden & Living",3361,3368,3744,3599
39354019183,Ac Risus Morbi Industries,"Home, Garden & Living",3519,3520,3450,3603
83113618128,Cras Sed Incorporated,"Home, Garden & Living",3472,3464,3567,3606
80132164373,Integer Sem Corporation,"Home, Garden & Living",3505,3498,3513,3611
26025787253,Felis Donec Limited,"Home, Garden & Living",3603,3605,3313,3614
23388327799,Id Enim Corp.,"Home, Garden & Living",3563,3563,3420,3621
94449176518,Erat Vel Corp.,"Home, Garden & Living",3654,3650,3243,3622
32598536052,Feugiat Lorem Ipsum Industries,"Home, Garden & Living",3420,3418,3709,3624
78080443264,Nullam Enim Sed Incorporated,"Home, Garden & Living",3844,3842,2866,3627
66499078575,Enim Sed Corp.,"Home, Garden & Living",3546,3549,3508,3645
29317230624,Ligula Elit Corp.,"Home, Garden & Living",3467,3458,3695,3650
18064155652,Lectus Justo Ltd,"Home, Garden & Living",3670,3670,3294,3655
39247174689,Vulputate Ullamcorper Magna LLC,"Home, Garden & Living",3475,3476,3683,3656
49715970676,Lobortis Quis Foundation,"Home, Garden & Living",3542,3545,3594,3668
75783319472,Non Leo Foundation,"Home, Garden & Living",3510,3508,3673,3670
20213430114,Dui Fusce Incorporated,"Home, Garden & Living",3547,3547,3602,3673
18126169589,Elit A PC,"Home, Garden & Living",3583,3589,3532,3675
13067850740,Felis Eget Industries,"Home, Garden & Living",3409,3410,3895,3678
59547553329,Phasellus Elit Consulting,"Home, Garden & Living",3452,3447,3824,3682
34377873597,Ridiculus Mus Corp.,"Home, Garden & Living",3514,3512,3698,3683
30571576650,Tellus Sem Mollis Institute,"Home, Garden & Living",3661,3663,3440,3690
99053443481,Nunc Ac Incorporated,"Home, Garden & Living",3524,3526,3716,3694
22168725907,Sed Neque Limited,"Home, Garden & Living",3648,3646,3522,3709
78207255639,Vitae Institute,"Home, Garden & Living",3502,3500,3820,3710
97748234104,Vitae Diam PC,"Home, Garden & Living",3516,3514,3796,3711
31202988152,Justo Eu Corporation,"Home, Garden & Living",3637,3634,3556,3712
70498641647,Elit Corporation,"Home, Garden & Living",3488,3488,3879,3716
57508813253,Vivamus Non LLC,"Home, Garden & Living",3641,3642,3574,3717
13248824465,Convallis Erat Limited,"Home, Garden & Living",3612,3611,3640,3719
20415536115,Nibh Phasellus Nulla Industries,"Home, Garden & Living",3532,3522,3809,3720
81271508783,Auctor Mauris PC,"Home, Garden & Living",3533,3535,3802,3721
14796275705,In Tincidunt Congue Institute,"Home, Garden & Living",3559,3561,3753,3722
59739116052,Ultrices Mauris Foundation,"Home, Garden & Living",3645,3645,3584,3723
66650274915,Gravida Praesent Industries,"Home, Garden & Living",3543,3543,3791,3724
92836597532,A Magna Lorem Ltd,"Home, Garden & Living",3500,3504,3888,3726
48294754935,Placerat Eget Institute,"Home, Garden & Living",3587,3582,3726,3727
90477374366,Montes Limited,"Home, Garden & Living",3653,3654,3624,3739
23600565711,Ut Nulla Ltd,"Home, Garden & Living",3660,3659,3614,3741
48185232979,At Limited,"Home, Garden & Living",3650,3648,3672,3754
55670302206,Nulla Donec Ltd,"Home, Garden & Living",3595,3599,3803,3762
46666227102,Nulla Semper Corp.,"Home, Garden & Living",3615,3620,3781,3768
32821775372,Mollis Phasellus Libero Inc.,"Home, Garden & Living",3738,3738,3544,3771
38700038932,Etiam Bibendum Industries,"Home, Garden & Living",3672,3673,3676,3772
96323146873,A Facilisis Limited,"Home, Garden & Living",3739,3740,3551,3773
67223193770,Proin LLP,"Home, Garden & Living",3734,3734,3586,3781
91374143276,Nunc Ullamcorper Associates,"Home, Garden & Living",3631,3629,3801,3782
82417485604,Aenean Massa Corporation,"Home, Garden & Living",3669,3669,3728,3783
11215815177,Scelerisque Scelerisque Ltd,"Home, Garden & Living",3658,3652,3761,3784
52536215795,Non Cursus Foundation,"Home, Garden & Living",3703,3702,3668,3786
81776569986,Ante Nunc Consulting,"Home, Garden & Living",3668,3665,3784,3797
85722411612,Ornare Placerat Industries,"Home, Garden & Living",3697,3696,3740,3800
93349773784,Facilisis Vitae LLC,"Home, Garden & Living",3765,3766,3618,3805
15073534664,Dignissim Tempor Arcu Ltd,"Home, Garden & Living",3721,3716,3715,3806
33587480673,Egestas Blandit Nam LLP,"Home, Garden & Living",3763,3762,3645,3810
56002073911,Sapien Cras Dolor LLC,"Home, Garden & Living",3675,3675,3837,3815
63937753588,Ac Metus Vitae Company,"Home, Garden & Living",3674,3674,3842,3818
13945345356,Nibh Donec Est Associates,"Home, Garden & Living",3655,3657,3892,3821
53778690950,Nisl Maecenas Malesuada Corporation,"Home, Garden & Living",3710,3712,3794,3824
79446222046,Ridiculus Mus PC,"Home, Garden & Living",3799,3799,3621,3826
66527348775,Sem Egestas Inc.,"Home, Garden & Living",3720,3724,3779,3827
63523606379,Parturient Montes Nascetur Limited,"Home, Garden & Living",3687,3685,3852,3828
74247444320,Enim Corporation,"Home, Garden & Living",3681,3682,3866,3831
75454398468,Tempus Non Lacinia Corporation,"Home, Garden & Living",3750,3751,3729,3832
52838486584,Interdum PC,"Home, Garden & Living",3678,3677,3890,3838
48666632255,Aliquam Nec Enim LLP,"Home, Garden & Living",3821,3821,3613,3841
53035587173,Iaculis Lacus Ltd,"Home, Garden & Living",3756,3757,3760,3848
45785438987,Sit Amet Limited,"Home, Garden & Living",3748,3749,3782,3850
24092849628,Duis Ac Foundation,"Home, Garden & Living",3805,3804,3699,3854
96911331900,Lacus Nulla Foundation,"Home, Garden & Living",3794,3794,3739,3859
22267067774,Viverra Maecenas Iaculis Ltd,"Home, Garden & Living",3736,3737,3864,3860
18600250054,Est Vitae Ltd,"Home, Garden & Living",3747,3747,3845,3861
66610548417,Nulla Inc.,"Home, Garden & Living",3814,3814,3731,3865
27573216953,Adipiscing Inc.,"Home, Garden & Living",3811,3811,3745,3867
85529538986,Sed Neque Associates,"Home, Garden & Living",3795,3795,3787,3868
94785155422,Tempus Eu Ltd,"Home, Garden & Living",3772,3772,3835,3870
76241460849,Ullamcorper Duis Cursus Associates,"Home, Garden & Living",3774,3774,3848,3871
88299699256,Et Ultrices Posuere Associates,"Home, Garden & Living",3816,3816,3765,3872
78916025936,Urna Nec Corporation,"Home, Garden & Living",3860,3861,3682,3874
82063890289,Phasellus In Felis Associates,"Home, Garden & Living",3741,3741,3925,3876
55902748589,Sociis Natoque Penatibus Associates,"Home, Garden & Living",3755,3754,3901,3877
51401317633,Proin Inc.,"Home, Garden & Living",3806,3806,3808,3878
49418428210,Aliquet Magna A LLP,"Home, Garden & Living",3871,3870,3696,3882
22644977942,At Risus Nunc Foundation,"Home, Garden & Living",3822,3820,3795,3883
93977601095,Primis LLC,"Home, Garden & Living",3780,3781,3877,3884
38523766800,Elit Elit Fermentum Foundation,"Home, Garden & Living",3766,3768,3906,3885
29745128769,Justo Sit Incorporated,"Home, Garden & Living",3760,3760,3920,3886
65175701530,Sed Leo Cras Industries,"Home, Garden & Living",3771,3771,3903,3887
25219450983,Sed Nunc Limited,"Home, Garden & Living",3867,3867,3725,3889
97443126375,Bibendum Sed Associates,"Home, Garden & Living",3830,3830,3818,3890
68096660401,Orci Incorporated,"Home, Garden & Living",3792,3791,3902,3892
14336275166,Euismod Est Associates,"Home, Garden & Living",3824,3824,3843,3893
62607401721,Tellus Phasellus Industries,"Home, Garden & Living",3808,3807,3878,3894
71063445046,Eget Laoreet Consulting,"Home, Garden & Living",3851,3852,3797,3896
96568074533,Placerat Associates,"Home, Garden & Living",3858,3858,3788,3897
57082085511,Euismod Est Ltd,"Home, Garden & Living",3868,3869,3772,3898
51253553943,Aliquam Erat LLP,"Home, Garden & Living",3876,3876,3758,3900
55878420190,Ultrices Mauris PC,"Home, Garden & Living",3878,3878,3766,3901
33226000026,Quis Turpis Corp.,"Home, Garden & Living",3885,3885,3763,3902
62818707868,Sollicitudin A Industries,"Home, Garden & Living",3826,3826,3887,3903
82843310256,Ipsum Leo Industries,"Home, Garden & Living",3820,3822,3912,3906
51423645458,Feugiat Nec Inc.,"Home, Garden & Living",3880,3880,3819,3908
70783350473,Luctus Incorporated,"Home, Garden & Living",3864,3864,3854,3909
68015860722,Quis Urna PC,"Home, Garden & Living",3850,3850,3884,3911
12927607277,Amet Orci Industries,"Home, Garden & Living",3884,3884,3823,3913
18355044772,Sed Nunc LLC,"Home, Garden & Living",3856,3856,3880,3914
93693693468,Ipsum Dolor Corporation,"Home, Garden & Living",3847,3847,3908,3915
29681526553,Cras Vehicula Aliquet Corp.,"Home, Garden & Living",3846,3845,3911,3916
10651113986,Sed Et Libero PC,"Home, Garden & Living",3862,3862,3882,3917
21782713770,Odio A Ltd,"Home, Garden & Living",3848,3848,3916,3918
47436492987,Purus Incorporated,"Home, Garden & Living",3855,3855,3904,3919
84355195068,Sed Est Nunc Institute,"Home, Garden & Living",3866,3866,3885,3920
54762063900,Eu Erat Corp.,"Home, Garden & Living",3869,3868,3883,3922
42950328371,Tempus Non Corp.,"Home, Garden & Living",3872,3872,3881,3923
39473654822,Fringilla Ornare Placerat Incorporated,"Home, Garden & Living",3886,3886,3924,3925
