merchant_abn,merchant_name,segment,Takings Rank,Loss Potential Ranking,Growth Potential Ranking,Final Ranking
32727297124,Sed Industries,"Home, Garden & Living",2571,2571,2503,2538
52684532353,Sed Hendrerit Corp.,"Home, Garden & Living",2638,2639,2388,2546
54751110960,Nec Malesuada LLP,"Home, Garden & Living",2583,2583,2502,2547
68103126714,Odio Ltd,"Home, Garden & Living",2341,2340,2994,2549
74175386039,Accumsan Institute,"Home, Garden & Living",2731,2732,2221,2552
41027080823,Dolor Donec Ltd,"Home, Garden & Living",3818,3818,57,2558
25166307673,Metus Vivamus LLP,"Home, Garden & Living",3819,3819,58,2559
47740919232,In Scelerisque Company,"Home, Garden & Living",3827,3827,60,2566
13297955415,Adipiscing Mauris Associates,"Home, Garden & Living",2349,2348,3029,2574
40593734741,Duis Foundation,"Home, Garden & Living",2334,2338,3060,2576
76844649719,Donec Est Nunc Corp.,"Home, Garden & Living",2394,2392,2953,2581
58866359477,Eget Mollis Lectus Inc.,"Home, Garden & Living",2574,2570,2614,2593
49811126264,Blandit Nam LLC,"Home, Garden & Living",2490,2481,2798,2598
82218291560,Vitae Mauris Sit PC,"Home, Garden & Living",2361,2360,3049,2599
24830778398,Fames Ac Turpis Ltd,"Home, Garden & Living",2637,2635,2522,2612
56490929085,Ipsum Nunc LLP,"Home, Garden & Living",2469,2471,2856,2613
91584444262,Etiam Gravida Limited,"Home, Garden & Living",3870,3870,67,2615
68656010159,Suspendisse Limited,"Home, Garden & Living",3873,3873,68,2616
46389689213,Enim Diam Vel Foundation,"Home, Garden & Living",3874,3874,69,2617
32943566946,Ante Ipsum LLC,"Home, Garden & Living",3877,3877,70,2620
91404276865,Vivamus Nibh Corp.,"Home, Garden & Living",3879,3879,71,2622
82825632196,Arcu Vestibulum PC,"Home, Garden & Living",3881,3881,72,2625
93543412337,In Molestie Industries,"Home, Garden & Living",3882,3882,73,2628
32246751900,Massa Non LLC,"Home, Garden & Living",2628,2628,2582,2629
40361137142,Porttitor Corp.,"Home, Garden & Living",3887,3887,74,2633
70118030493,Ut Tincidunt Ltd,"Home, Garden & Living",3888,3888,75,2635
88712190602,Aliquet Phasellus Fermentum Corporation,"Home, Garden & Living",3889,3889,76,2638
42657888176,Et Lacinia Company,"Home, Garden & Living",3890,3890,77,2639
96644709080,Maecenas Libero Associates,"Home, Garden & Living",3891,3891,78,2641
33026294208,Convallis Est Industries,"Home, Garden & Living",2578,2578,2704,2642
93903889529,Vulputate Foundation,"Home, Garden & Living",2560,2560,2740,2643
57798993346,Malesuada LLC,"Home, Garden & Living",3892,3892,79,2645
62787106107,Posuere At Velit Incorporated,"Home, Garden & Living",3893,3893,80,2647
60778762062,Ut Associates,"Home, Garden & Living",3894,3894,81,2649
13467303030,Duis LLP,"Home, Garden & Living",3895,3895,82,2651
90938232295,Lorem Sit Ltd,"Home, Garden & Living",3896,3896,83,2652
66236596240,Ut Ipsum Incorporated,"Home, Garden & Living",3897,3897,84,2653
92007575783,Aliquam Nisl Corp.,"Home, Garden & Living",3898,3898,85,2655
33765505000,Ut Nulla Associates,"Home, Garden & Living",3899,3899,86,2658
41072674090,Metus Aliquam Erat Institute,"Home, Garden & Living",2656,2652,2580,2662
90494976499,Tincidunt Corp.,"Home, Garden & Living",3912,3912,99,2684
53331457650,Non Egestas Industries,"Home, Garden & Living",2324,2326,3274,2686
22395185606,Ut Corp.,"Home, Garden & Living",3913,3913,100,2688
92293286189,Aliquam Nec Enim Ltd,"Home, Garden & Living",3914,3914,101,2691
34775154874,Tellus Ltd,"Home, Garden & Living",3915,3915,102,2694
96111981432,Integer In Magna Corporation,"Home, Garden & Living",2936,2936,2063,2696
98957925622,Quis Massa Mauris LLP,"Home, Garden & Living",2296,2293,3363,2704
38737299876,Sit Amet Institute,"Home, Garden & Living",2730,2728,2505,2710
42623634273,Lobortis Incorporated,"Home, Garden & Living",2435,2434,3101,2713
41331108470,Ante Ltd,"Home, Garden & Living",2582,2582,2843,2721
67419861441,Vel Limited,"Home, Garden & Living",3133,3133,1769,2730
75204058478,Aliquam Auctor Velit LLP,"Home, Garden & Living",2708,2707,2628,2732
16218917521,In At Pede LLC,"Home, Garden & Living",2624,2627,2793,2733
91104916025,Id Associates,"Home, Garden & Living",2551,2551,2943,2734
31003199153,Augue Sed Corporation,"Home, Garden & Living",2498,2499,3052,2736
53258875124,Malesuada Company,"Home, Garden & Living",2673,2674,2719,2742
15700338102,Aliquam Ornare Inc.,"Home, Garden & Living",2385,2388,3308,2746
45636462354,Amet Consectetuer Limited,"Home, Garden & Living",2415,2413,3293,2762
16550028284,In LLP,"Home, Garden & Living",2541,2542,3057,2771
56659127324,Mattis Cras Institute,"Home, Garden & Living",2835,2835,2508,2782
53635885278,Curabitur Massa LLC,"Home, Garden & Living",2629,2630,2934,2788
59962058395,Pellentesque Tincidunt Associates,"Home, Garden & Living",2963,2959,2273,2789
35755909141,Tristique Neque Venenatis Associates,"Home, Garden & Living",2671,2676,2857,2791
14420598156,Bibendum Sed Est Foundation,"Home, Garden & Living",2939,2940,2396,2812
30775213097,Sed Et Associates,"Home, Garden & Living",2617,2618,3080,2827
29956692423,Vel Venenatis Vel Limited,"Home, Garden & Living",2569,2569,3191,2830
43270522454,Lacus Ut Institute,"Home, Garden & Living",2887,2887,2576,2841
17523010120,Urna Convallis Foundation,"Home, Garden & Living",3131,3135,2108,2852
21166508693,Urna Ut Tincidunt Ltd,"Home, Garden & Living",2630,2626,3123,2854
43152535761,Nibh PC,"Home, Garden & Living",2651,2648,3086,2857
13555086357,Ipsum LLP,"Home, Garden & Living",2546,2546,3302,2863
39192981624,Eu Eros LLC,"Home, Garden & Living",2889,2889,2631,2866
74044580274,Morbi Tristique Corporation,"Home, Garden & Living",2611,2611,3212,2875
41549774177,Vitae Nibh Industries,"Home, Garden & Living",2428,2429,3583,2880
17124978176,Enim Etiam PC,"Home, Garden & Living",2855,2859,2749,2888
49439795725,Ut Molestie LLP,"Home, Garden & Living",2412,2420,3643,2890
50859331573,In Tempus PC,"Home, Garden & Living",2396,2400,3690,2892
11974270529,Dui Fusce Corp.,"Home, Garden & Living",2733,2733,3022,2894
61562383191,Quis Urna Consulting,"Home, Garden & Living",2646,2651,3232,2903
69418468754,Velit Justo Institute,"Home, Garden & Living",2753,2756,3048,2911
38990495653,Ut Molestie In Corporation,"Home, Garden & Living",2699,2700,3183,2919
50951615219,Mauris Aliquam Eu Incorporated,"Home, Garden & Living",2534,2537,3525,2924
14762929642,Dolor Nonummy Ac Corporation,"Home, Garden & Living",2892,2890,2831,2931
60403857139,Sed Nulla Ante PC,"Home, Garden & Living",2851,2847,2927,2935
63358217962,Nulla Facilisis Suspendisse LLP,"Home, Garden & Living",2745,2742,3138,2936
74505118182,Velit Quisque Varius Corporation,"Home, Garden & Living",2698,2698,3235,2939
31869958432,In Consectetuer Industries,"Home, Garden & Living",2831,2833,2999,2953
87453687431,Non Sapien Ltd,"Home, Garden & Living",3021,3025,2638,2957
24992522061,Est Ac Facilisis Company,"Home, Garden & Living",2763,2760,3173,2962
21291463935,Ultrices A LLP,"Home, Garden & Living",2589,2593,3517,2965
38425242099,In Felis Foundation,"Home, Garden & Living",3139,3139,2433,2972
38612000811,Magna Inc.,"Home, Garden & Living",2768,2772,3176,2975
30439702384,At Lacus Quisque Corporation,"Home, Garden & Living",2762,2762,3224,2982
56014638362,Laoreet Libero Foundation,"Home, Garden & Living",2804,2807,3157,2988
97211373669,Nam Porttitor Inc.,"Home, Garden & Living",2999,2998,2780,2989
35188460630,Tortor Associates,"Home, Garden & Living",2811,2812,3172,2995
66432686430,Lorem Eu Corp.,"Home, Garden & Living",2798,2798,3209,2999
84647062762,Iaculis Corporation,"Home, Garden & Living",2760,2761,3288,3001
58154486337,Malesuada Fringilla Est Institute,"Home, Garden & Living",2676,2675,3463,3003
23305324752,Sit Amet Inc.,"Home, Garden & Living",2776,2776,3272,3008
73918814753,Venenatis Lacus Etiam LLC,"Home, Garden & Living",3023,3021,2781,3009
94662990903,Elit Associates,"Home, Garden & Living",3329,3329,2195,3020
85715076054,Arcu Vestibulum Corporation,"Home, Garden & Living",2850,2851,3164,3032
85881115796,Lorem Inc.,"Home, Garden & Living",2789,2789,3289,3033
45644137007,Eu Euismod Corporation,"Home, Garden & Living",2791,2788,3303,3036
37440780757,Ante Iaculis Nec Corp.,"Home, Garden & Living",3172,3173,2557,3041
62381947723,Sagittis PC,"Home, Garden & Living",3070,3070,2772,3046
14602793938,Cursus Vestibulum LLP,"Home, Garden & Living",2948,2948,3039,3052
91338194166,Nec Urna Foundation,"Home, Garden & Living",3308,3304,2368,3069
64145901913,A Inc.,"Home, Garden & Living",3010,3009,2985,3074
26492290179,Amet Orci Ut Associates,"Home, Garden & Living",2841,2842,3334,3080
56796074347,Aliquam Institute,"Home, Garden & Living",2858,2860,3325,3091
10860706939,Vitae Aliquet Nec Associates,"Home, Garden & Living",3047,3046,2988,3106
31905921746,Ut LLP,"Home, Garden & Living",2839,2844,3414,3115
22552769838,Dui Augue LLP,"Home, Garden & Living",2793,2793,3515,3120
58966366292,Dictum Eu Corp.,"Home, Garden & Living",3504,3504,2117,3128
23925773818,Per Conubia Nostra Ltd,"Home, Garden & Living",2825,2822,3480,3130
92374002696,Lectus Cum Ltd,"Home, Garden & Living",2891,2892,3374,3141
30434864008,Aliquet Magna LLC,"Home, Garden & Living",2832,2832,3503,3144
10385163239,Sed Et Company,"Home, Garden & Living",2978,2977,3217,3147
33885350311,Vel Pede LLC,"Home, Garden & Living",2781,2779,3633,3155
70344541271,Dui Nec Ltd,"Home, Garden & Living",2897,2899,3399,3157
26945291705,Molestie Sodales Associates,"Home, Garden & Living",2848,2849,3524,3166
13108046922,Luctus Limited,"Home, Garden & Living",3150,3154,2923,3169
70067721091,Aenean LLC,"Home, Garden & Living",2845,2845,3550,3174
82949994030,Mus Proin Inc.,"Home, Garden & Living",2860,2858,3523,3175
33070920679,Aliquet Magna Incorporated,"Home, Garden & Living",3104,3105,3087,3193
71640437036,Proin Ultrices Associates,"Home, Garden & Living",2973,2972,3385,3200
62499158977,Convallis Est Ltd,"Home, Garden & Living",2968,2970,3487,3239
55446764764,Turpis Nulla Incorporated,"Home, Garden & Living",3414,3415,2610,3247
34473591341,Dui Semper PC,"Home, Garden & Living",2987,2986,3483,3254
74526386577,Imperdiet Nec Limited,"Home, Garden & Living",2795,2794,3869,3256
48381670641,Mi Pede Associates,"Home, Garden & Living",3284,3282,2902,3258
56993545247,Integer Vitae LLP,"Home, Garden & Living",3234,3236,3013,3262
68581310909,Et Rutrum LLP,"Home, Garden & Living",2945,2944,3595,3264
58382897215,Erat Volutpat Incorporated,"Home, Garden & Living",3100,3103,3318,3273
50551188214,Mauris Nulla Integer LLC,"Home, Garden & Living",3296,3297,2930,3274
33108281623,Lectus LLP,"Home, Garden & Living",3093,3092,3339,3275
84507210939,Fermentum Convallis Ligula Foundation,"Home, Garden & Living",2976,2978,3585,3280
19378069235,Massa Vestibulum Incorporated,"Home, Garden & Living",3169,3170,3236,3291
55402538421,Orci Ut Semper Incorporated,"Home, Garden & Living",2929,2928,3762,3308
74423856957,Convallis Ligula Donec Corp.,"Home, Garden & Living",3282,3286,3061,3314
22184299297,Mus Inc.,"Home, Garden & Living",3009,3008,3615,3316
59737558413,Sem Foundation,"Home, Garden & Living",3007,3007,3619,3319
39660241973,Facilisis Foundation,"Home, Garden & Living",3199,3199,3259,3326
88539253623,Purus Mauris Company,"Home, Garden & Living",3082,3082,3501,3329
79925938654,Turpis Vitae Ltd,"Home, Garden & Living",3034,3037,3612,3337
94780037589,Elit Company,"Home, Garden & Living",3367,3366,2958,3341
11700214701,Vitae Aliquam Incorporated,"Home, Garden & Living",3028,3028,3639,3343
23399930700,Elementum LLC,"Home, Garden & Living",3097,3102,3509,3346
86596364671,Pellentesque Eget Foundation,"Home, Garden & Living",3055,3055,3608,3349
43698901053,Pede Praesent Ltd,"Home, Garden & Living",2964,2964,3832,3361
13822969155,Pellentesque Habitant Morbi Associates,"Home, Garden & Living",3074,3074,3629,3364
41334628518,Vitae Inc.,"Home, Garden & Living",3318,3317,3144,3365
41528904756,Molestie Dapibus Corporation,"Home, Garden & Living",3221,3223,3338,3366
71703054238,Faucibus Orci Consulting,"Home, Garden & Living",3168,3169,3481,3379
63275985428,Cras Pellentesque Sed Corp.,"Home, Garden & Living",3014,3012,3822,3391
82830773225,Eget Odio Inc.,"Home, Garden & Living",3160,3160,3539,3395
91744809343,Egestas Associates,"Home, Garden & Living",3185,3184,3504,3399
51291561948,Porttitor Interdum Associates,"Home, Garden & Living",3336,3343,3229,3408
74275445911,Sodales At Velit Industries,"Home, Garden & Living",3286,3287,3341,3411
67437008946,Id Magna Institute,"Home, Garden & Living",3216,3216,3514,3420
22615718811,Et Ipsum Cursus LLC,"Home, Garden & Living",3152,3151,3657,3427
32350997564,Donec Vitae Corporation,"Home, Garden & Living",3269,3269,3424,3428
13401263605,Fames Inc.,"Home, Garden & Living",3416,3416,3168,3438
30378250411,Congue Turpis Ltd,"Home, Garden & Living",3411,3411,3185,3439
96885194635,Sociis Ltd,"Home, Garden & Living",3551,3551,2913,3442
12296390138,Montes Nascetur Ridiculus Industries,"Home, Garden & Living",3270,3275,3489,3449
51221851716,Ac Turpis Inc.,"Home, Garden & Living",3086,3090,3862,3451
69327757904,Ut Ipsum Ltd,"Home, Garden & Living",3230,3228,3589,3457
37023533442,Ipsum Nunc Foundation,"Home, Garden & Living",3277,3281,3520,3470
34978524408,Nec Imperdiet LLP,"Home, Garden & Living",3228,3229,3648,3479
79989686193,Lorem Ipsum Dolor LLC,"Home, Garden & Living",3350,3348,3419,3481
44010826572,Eros Non LLP,"Home, Garden & Living",3303,3303,3531,3486
46050001394,Donec Associates,"Home, Garden & Living",3310,3310,3526,3493
83901679234,Mauris Quis Turpis Associates,"Home, Garden & Living",3214,3212,3723,3495
17028880379,Sem Mollis Inc.,"Home, Garden & Living",3273,3272,3616,3499
86670100004,Ipsum Suspendisse Non Ltd,"Home, Garden & Living",3260,3257,3649,3502
53769121598,Nullam Corp.,"Home, Garden & Living",3558,3558,3053,3503
88475230162,Urna Nullam Lobortis Institute,"Home, Garden & Living",3364,3365,3441,3504
73668345880,Tincidunt Nunc Ac LLP,"Home, Garden & Living",3372,3372,3432,3507
20131680113,Adipiscing Lacus Ut Corp.,"Home, Garden & Living",3287,3284,3605,3508
43078277216,Fermentum Risus Ltd,"Home, Garden & Living",3320,3320,3552,3512
99445005261,Nibh Vulputate Incorporated,"Home, Garden & Living",3262,3261,3679,3517
95566253960,Fermentum Metus Inc.,"Home, Garden & Living",3268,3267,3674,3523
98649976089,Egestas Fusce Industries,"Home, Garden & Living",3444,3444,3324,3525
86416078719,Quisque Porttitor Associates,"Home, Garden & Living",3213,3213,3792,3528
50446282783,Volutpat Ornare Corp.,"Home, Garden & Living",3248,3248,3738,3532
69030600619,Sit Inc.,"Home, Garden & Living",3380,3381,3494,3537
33076003501,Sem Eget Limited,"Home, Garden & Living",3455,3456,3352,3539
77834689084,Gravida Sagittis Duis Foundation,"Home, Garden & Living",3482,3483,3316,3548
80551528183,Ac Ipsum LLC,"Home, Garden & Living",3291,3292,3708,3556
79572520294,Viverra LLC,"Home, Garden & Living",3357,3355,3617,3564
69381712591,Primis In LLC,"Home, Garden & Living",3352,3352,3647,3566
64033337945,In Lobortis Limited,"Home, Garden & Living",3365,3367,3659,3579
78585563847,Hendrerit Industries,"Home, Garden & Living",3351,3351,3707,3583
88987269041,Commodo Tincidunt Corp.,"Home, Garden & Living",3312,3311,3807,3585
70401028896,Suspendisse Company,"Home, Garden & Living",3279,3278,3874,3587
75726900852,Erat Semper Rutrum Corporation,"Home, Garden & Living",3466,3468,3528,3597
85414931149,Lorem Limited,"Home, Garden & Living",3361,3361,3744,3598
39354019183,Ac Risus Morbi Industries,"Home, Garden & Living",3519,3519,3450,3605
83113618128,Cras Sed Incorporated,"Home, Garden & Living",3472,3474,3567,3609
26025787253,Felis Donec Limited,"Home, Garden & Living",3603,3604,3313,3614
80132164373,Integer Sem Corporation,"Home, Garden & Living",3505,3506,3513,3615
23388327799,Id Enim Corp.,"Home, Garden & Living",3563,3562,3420,3623
32598536052,Feugiat Lorem Ipsum Industries,"Home, Garden & Living",3420,3420,3709,3625
94449176518,Erat Vel Corp.,"Home, Garden & Living",3654,3655,3243,3626
78080443264,Nullam Enim Sed Incorporated,"Home, Garden & Living",3844,3844,2866,3628
66499078575,Enim Sed Corp.,"Home, Garden & Living",3546,3545,3508,3643
39247174689,Vulputate Ullamcorper Magna LLC,"Home, Garden & Living",3475,3473,3683,3653
29317230624,Ligula Elit Corp.,"Home, Garden & Living",3467,3471,3695,3654
18064155652,Lectus Justo Ltd,"Home, Garden & Living",3670,3671,3294,3656
49715970676,Lobortis Quis Foundation,"Home, Garden & Living",3542,3543,3594,3666
75783319472,Non Leo Foundation,"Home, Garden & Living",3510,3509,3673,3670
20213430114,Dui Fusce Incorporated,"Home, Garden & Living",3547,3547,3602,3672
18126169589,Elit A PC,"Home, Garden & Living",3583,3582,3532,3673
13067850740,Felis Eget Industries,"Home, Garden & Living",3409,3409,3895,3678
34377873597,Ridiculus Mus Corp.,"Home, Garden & Living",3514,3513,3698,3682
59547553329,Phasellus Elit Consulting,"Home, Garden & Living",3452,3452,3824,3684
30571576650,Tellus Sem Mollis Institute,"Home, Garden & Living",3661,3661,3440,3691
99053443481,Nunc Ac Incorporated,"Home, Garden & Living",3524,3524,3716,3694
22168725907,Sed Neque Limited,"Home, Garden & Living",3648,3649,3522,3709
78207255639,Vitae Institute,"Home, Garden & Living",3502,3503,3820,3710
97748234104,Vitae Diam PC,"Home, Garden & Living",3516,3517,3796,3711
31202988152,Justo Eu Corporation,"Home, Garden & Living",3637,3637,3556,3712
70498641647,Elit Corporation,"Home, Garden & Living",3488,3488,3879,3716
57508813253,Vivamus Non LLC,"Home, Garden & Living",3641,3641,3574,3717
13248824465,Convallis Erat Limited,"Home, Garden & Living",3612,3612,3640,3719
81271508783,Auctor Mauris PC,"Home, Garden & Living",3533,3533,3802,3720
14796275705,In Tincidunt Congue Institute,"Home, Garden & Living",3559,3560,3753,3721
20415536115,Nibh Phasellus Nulla Industries,"Home, Garden & Living",3532,3532,3809,3722
59739116052,Ultrices Mauris Foundation,"Home, Garden & Living",3645,3645,3584,3723
66650274915,Gravida Praesent Industries,"Home, Garden & Living",3543,3544,3791,3725
92836597532,A Magna Lorem Ltd,"Home, Garden & Living",3500,3499,3888,3726
48294754935,Placerat Eget Institute,"Home, Garden & Living",3587,3587,3726,3731
90477374366,Montes Limited,"Home, Garden & Living",3653,3653,3624,3740
23600565711,Ut Nulla Ltd,"Home, Garden & Living",3660,3660,3614,3741
48185232979,At Limited,"Home, Garden & Living",3650,3650,3672,3754
55670302206,Nulla Donec Ltd,"Home, Garden & Living",3595,3595,3803,3761
46666227102,Nulla Semper Corp.,"Home, Garden & Living",3615,3615,3781,3767
32821775372,Mollis Phasellus Libero Inc.,"Home, Garden & Living",3738,3738,3544,3770
38700038932,Etiam Bibendum Industries,"Home, Garden & Living",3672,3672,3676,3772
96323146873,A Facilisis Limited,"Home, Garden & Living",3739,3739,3551,3773
67223193770,Proin LLP,"Home, Garden & Living",3734,3734,3586,3781
91374143276,Nunc Ullamcorper Associates,"Home, Garden & Living",3631,3631,3801,3782
82417485604,Aenean Massa Corporation,"Home, Garden & Living",3669,3670,3728,3783
52536215795,Non Cursus Foundation,"Home, Garden & Living",3703,3703,3668,3784
11215815177,Scelerisque Scelerisque Ltd,"Home, Garden & Living",3658,3658,3761,3786
81776569986,Ante Nunc Consulting,"Home, Garden & Living",3668,3668,3784,3797
85722411612,Ornare Placerat Industries,"Home, Garden & Living",3697,3697,3740,3800
93349773784,Facilisis Vitae LLC,"Home, Garden & Living",3765,3765,3618,3804
15073534664,Dignissim Tempor Arcu Ltd,"Home, Garden & Living",3721,3722,3715,3806
33587480673,Egestas Blandit Nam LLP,"Home, Garden & Living",3763,3763,3645,3810
56002073911,Sapien Cras Dolor LLC,"Home, Garden & Living",3675,3675,3837,3816
63937753588,Ac Metus Vitae Company,"Home, Garden & Living",3674,3674,3842,3819
13945345356,Nibh Donec Est Associates,"Home, Garden & Living",3655,3654,3892,3821
53778690950,Nisl Maecenas Malesuada Corporation,"Home, Garden & Living",3710,3710,3794,3824
79446222046,Ridiculus Mus PC,"Home, Garden & Living",3799,3799,3621,3826
66527348775,Sem Egestas Inc.,"Home, Garden & Living",3720,3720,3779,3827
63523606379,Parturient Montes Nascetur Limited,"Home, Garden & Living",3687,3687,3852,3830
74247444320,Enim Corporation,"Home, Garden & Living",3681,3681,3866,3831
75454398468,Tempus Non Lacinia Corporation,"Home, Garden & Living",3750,3750,3729,3832
52838486584,Interdum PC,"Home, Garden & Living",3678,3678,3890,3838
48666632255,Aliquam Nec Enim LLP,"Home, Garden & Living",3821,3821,3613,3841
53035587173,Iaculis Lacus Ltd,"Home, Garden & Living",3756,3756,3760,3848
45785438987,Sit Amet Limited,"Home, Garden & Living",3748,3748,3782,3850
24092849628,Duis Ac Foundation,"Home, Garden & Living",3805,3805,3699,3854
96911331900,Lacus Nulla Foundation,"Home, Garden & Living",3794,3794,3739,3859
22267067774,Viverra Maecenas Iaculis Ltd,"Home, Garden & Living",3736,3736,3864,3860
18600250054,Est Vitae Ltd,"Home, Garden & Living",3747,3747,3845,3861
66610548417,Nulla Inc.,"Home, Garden & Living",3814,3814,3731,3865
27573216953,Adipiscing Inc.,"Home, Garden & Living",3811,3810,3745,3866
85529538986,Sed Neque Associates,"Home, Garden & Living",3795,3795,3787,3868
94785155422,Tempus Eu Ltd,"Home, Garden & Living",3772,3772,3835,3870
76241460849,Ullamcorper Duis Cursus Associates,"Home, Garden & Living",3774,3774,3848,3871
88299699256,Et Ultrices Posuere Associates,"Home, Garden & Living",3816,3816,3765,3872
78916025936,Urna Nec Corporation,"Home, Garden & Living",3860,3860,3682,3873
82063890289,Phasellus In Felis Associates,"Home, Garden & Living",3741,3741,3925,3875
55902748589,Sociis Natoque Penatibus Associates,"Home, Garden & Living",3755,3755,3901,3877
51401317633,Proin Inc.,"Home, Garden & Living",3806,3806,3808,3878
93977601095,Primis LLC,"Home, Garden & Living",3780,3780,3877,3881
49418428210,Aliquet Magna A LLP,"Home, Garden & Living",3871,3871,3696,3882
22644977942,At Risus Nunc Foundation,"Home, Garden & Living",3822,3822,3795,3884
38523766800,Elit Elit Fermentum Foundation,"Home, Garden & Living",3766,3767,3906,3885
29745128769,Justo Sit Incorporated,"Home, Garden & Living",3760,3760,3920,3886
65175701530,Sed Leo Cras Industries,"Home, Garden & Living",3771,3771,3903,3887
25219450983,Sed Nunc Limited,"Home, Garden & Living",3867,3867,3725,3889
97443126375,Bibendum Sed Associates,"Home, Garden & Living",3830,3830,3818,3890
68096660401,Orci Incorporated,"Home, Garden & Living",3792,3792,3902,3892
14336275166,Euismod Est Associates,"Home, Garden & Living",3824,3824,3843,3893
62607401721,Tellus Phasellus Industries,"Home, Garden & Living",3808,3808,3878,3895
71063445046,Eget Laoreet Consulting,"Home, Garden & Living",3851,3850,3797,3896
96568074533,Placerat Associates,"Home, Garden & Living",3858,3858,3788,3897
57082085511,Euismod Est Ltd,"Home, Garden & Living",3868,3868,3772,3898
51253553943,Aliquam Erat LLP,"Home, Garden & Living",3876,3876,3758,3900
55878420190,Ultrices Mauris PC,"Home, Garden & Living",3878,3878,3766,3901
33226000026,Quis Turpis Corp.,"Home, Garden & Living",3885,3885,3763,3902
62818707868,Sollicitudin A Industries,"Home, Garden & Living",3826,3826,3887,3903
82843310256,Ipsum Leo Industries,"Home, Garden & Living",3820,3820,3912,3906
51423645458,Feugiat Nec Inc.,"Home, Garden & Living",3880,3880,3819,3908
70783350473,Luctus Incorporated,"Home, Garden & Living",3864,3864,3854,3909
68015860722,Quis Urna PC,"Home, Garden & Living",3850,3851,3884,3911
12927607277,Amet Orci Industries,"Home, Garden & Living",3884,3884,3823,3913
18355044772,Sed Nunc LLC,"Home, Garden & Living",3856,3856,3880,3914
93693693468,Ipsum Dolor Corporation,"Home, Garden & Living",3847,3846,3908,3915
29681526553,Cras Vehicula Aliquet Corp.,"Home, Garden & Living",3846,3847,3911,3916
10651113986,Sed Et Libero PC,"Home, Garden & Living",3862,3862,3882,3917
21782713770,Odio A Ltd,"Home, Garden & Living",3848,3848,3916,3918
47436492987,Purus Incorporated,"Home, Garden & Living",3855,3855,3904,3919
84355195068,Sed Est Nunc Institute,"Home, Garden & Living",3866,3866,3885,3920
54762063900,Eu Erat Corp.,"Home, Garden & Living",3869,3869,3883,3922
42950328371,Tempus Non Corp.,"Home, Garden & Living",3872,3872,3881,3923
39473654822,Fringilla Ornare Placerat Incorporated,"Home, Garden & Living",3886,3886,3924,3925
