merchant_abn,merchant_name,segment,Takings Rank,Loss Potential Ranking,Growth Potential Ranking,Final Ranking
73376110977,Fusce LLC,Technology & Professional Services,1735,1735,1824,1752
90011689258,Nisi Institute,Technology & Professional Services,1574,1578,2149,1756
84937597269,Enim Non LLC,Technology & Professional Services,1681,1694,1941,1759
69233153226,A Purus LLC,Technology & Professional Services,1604,1599,2124,1762
83045786081,Ac Turpis Egestas Associates,Technology & Professional Services,1965,1983,1382,1764
57011992135,Nam Ac Ltd,Technology & Professional Services,1567,1558,2223,1767
95080143009,Tincidunt Tempus Risus Incorporated,Technology & Professional Services,1690,1684,1982,1769
66482985683,Nonummy Ac Foundation,Technology & Professional Services,1716,1715,1927,1770
66672864977,Tempus Inc.,Technology & Professional Services,1642,1654,2138,1793
85444000471,Phasellus Fermentum Limited,Technology & Professional Services,2254,2252,950,1799
73055550807,Nunc Interdum Incorporated,Technology & Professional Services,1811,1823,1834,1801
23335369654,Rhoncus Proin Foundation,Technology & Professional Services,1758,1754,1956,1802
92693781303,Sed Eu Institute,Technology & Professional Services,1766,1765,1938,1803
83878213821,Convallis Convallis Dolor Limited,Technology & Professional Services,1874,1878,1721,1805
47407563525,Aliquet Lobortis Nisi Corp.,Technology & Professional Services,1710,1714,2099,1818
52388886012,Consectetuer Euismod Est PC,Technology & Professional Services,1938,1939,1666,1826
24701944105,Nulla Integer Vulputate PC,Technology & Professional Services,1802,1808,1939,1828
41657963012,Lacus Quisque LLC,Technology & Professional Services,1992,1991,1580,1835
67842910518,Tincidunt Corporation,Technology & Professional Services,1771,1770,2025,1837
45827935127,Lorem Auctor Quis Foundation,Technology & Professional Services,1739,1732,2103,1841
78734418649,Nulla In Tincidunt LLP,Technology & Professional Services,1858,1860,1872,1846
49837617638,Adipiscing Elit Inc.,Technology & Professional Services,1749,1750,2114,1853
37568109751,Mollis Incorporated,Technology & Professional Services,1840,1844,1971,1865
67988680834,Dolor Vitae Foundation,Technology & Professional Services,1806,1804,2053,1872
76117653301,Porttitor Vulputate Posuere Consulting,Technology & Professional Services,1906,1905,1856,1874
83058563505,Mauris A Inc.,Technology & Professional Services,1807,1802,2090,1883
36291259608,Ac LLC,Technology & Professional Services,1871,1867,1976,1890
42590000698,Est Tempor Institute,Technology & Professional Services,1892,1900,1946,1894
31562649946,Est Arcu Ac Incorporated,Technology & Professional Services,1778,1793,2191,1899
11422618712,Praesent Luctus Inc.,Technology & Professional Services,2002,2003,1774,1902
71363265090,In Tincidunt Congue Company,Technology & Professional Services,1849,1851,2105,1906
14315147591,Vitae Orci Institute,Technology & Professional Services,1829,1831,2151,1909
26763947687,Congue In Corp.,Technology & Professional Services,1950,1948,1919,1911
75289356942,Risus Odio LLP,Technology & Professional Services,2913,2914,22,1923
94801884806,Turpis Aliquam Associates,Technology & Professional Services,1835,1843,2172,1925
55586008544,Eleifend Egestas Ltd,Technology & Professional Services,2016,2022,1823,1929
37358528402,Enim Mauris Inc.,Technology & Professional Services,1845,1837,2196,1932
83577754480,Donec Porttitor Foundation,Technology & Professional Services,1991,1994,1901,1933
43828324372,Eu Nulla Corporation,Technology & Professional Services,1989,1990,1909,1935
58741105428,Non Lobortis Corporation,Technology & Professional Services,2491,2486,935,1939
41643701801,Nostra Per LLP,Technology & Professional Services,1877,1870,2203,1950
40996724992,Ut Cursus Foundation,Technology & Professional Services,2012,2020,1921,1953
69392492576,Nulla Dignissim Limited,Technology & Professional Services,1970,1982,2021,1954
21804816746,Nullam Ut Inc.,Technology & Professional Services,2070,2077,1827,1955
42735118354,Imperdiet LLC,Technology & Professional Services,1910,1914,2155,1956
93561083066,Sed Eu Foundation,Technology & Professional Services,1966,1961,2055,1958
39198539067,Suspendisse Aliquet Associates,Technology & Professional Services,2100,2102,1786,1959
97283139514,Vitae Aliquam Eros Ltd,Technology & Professional Services,1972,1965,2059,1961
97638827169,Rutrum PC,Technology & Professional Services,2190,2198,1609,1963
48640772679,Dictum Cursus Consulting,Technology & Professional Services,1901,1888,2216,1966
73528552702,Nec Urna Et Corp.,Technology & Professional Services,1944,1940,2136,1972
40559163709,Maecenas Iaculis Inc.,Technology & Professional Services,2200,2192,1643,1977
74444459322,Tincidunt Adipiscing Inc.,Technology & Professional Services,1985,1986,2078,1981
93932766844,Mauris Eu Institute,Technology & Professional Services,2009,2011,2031,1982
35578320747,Morbi PC,Technology & Professional Services,2020,2025,2016,1987
71868219093,Arcu Sed Et Inc.,Technology & Professional Services,1933,1934,2199,1988
54790190524,Ac Ltd,Technology & Professional Services,1893,1891,2284,1989
35079621278,Imperdiet Ullamcorper Industries,Technology & Professional Services,1969,1972,2144,1996
55101569426,Suspendisse Ltd,Technology & Professional Services,1860,1873,2366,2003
42142667769,Laoreet Posuere Enim Inc.,Technology & Professional Services,1946,1945,2215,2006
96806981644,In Corporation,Technology & Professional Services,1967,1967,2180,2010
24102148742,Amet Metus Aliquam Industries,Technology & Professional Services,3060,3062,26,2019
13447019122,Amet Risus Foundation,Technology & Professional Services,2030,2035,2093,2022
45875784130,Ultrices Posuere Cubilia Company,Technology & Professional Services,1887,1884,2393,2027
88047242149,Quam Vel LLC,Technology & Professional Services,2068,2070,2047,2031
18306927906,Sed Tortor Limited,Technology & Professional Services,2015,2033,2222,2045
87122475882,Lectus Sit Incorporated,Technology & Professional Services,1964,1968,2365,2051
76697587331,Interdum Enim Non Ltd,Technology & Professional Services,2038,2047,2220,2052
83421534972,Enim Mauris Quis Incorporated,Technology & Professional Services,2305,2282,1728,2056
53496117655,Amet Consectetuer Company,Technology & Professional Services,2088,2099,2134,2058
17266923036,Volutpat Inc.,Technology & Professional Services,2056,2061,2212,2059
18814588565,Dolor Inc.,Technology & Professional Services,2110,2110,2112,2061
98057649908,Phasellus Libero Mauris Foundation,Technology & Professional Services,2130,2128,2092,2065
73440621827,Vehicula Pellentesque Inc.,Technology & Professional Services,2053,2059,2249,2068
33581972361,Ipsum Dolor PC,Technology & Professional Services,2069,2075,2231,2072
12161076724,Eu Ultrices Ltd,Technology & Professional Services,2150,2152,2074,2073
89023030428,Ac Eleifend Inc.,Technology & Professional Services,2102,2101,2208,2079
96834893748,Quam A Felis Incorporated,Technology & Professional Services,2244,2245,1969,2093
16002602393,Suscipit Est Ac Corporation,Technology & Professional Services,2290,2294,1892,2100
51294980477,Vitae Aliquet Nec Corporation,Technology & Professional Services,2266,2268,1953,2102
59366832940,Est Ac Ltd,Technology & Professional Services,2006,2007,2479,2104
76618399784,At Lacus LLP,Technology & Professional Services,2106,2118,2270,2105
99410502449,Dignissim LLP,Technology & Professional Services,1958,1959,2579,2106
75178170066,Sit Amet Diam Corporation,Technology & Professional Services,2475,2480,1562,2110
13086571368,Enim Diam Vel Industries,Technology & Professional Services,2240,2239,2050,2117
66741987958,Aliquam Gravida Incorporated,Technology & Professional Services,2284,2281,2001,2123
91426391836,Varius Limited,Technology & Professional Services,1976,1975,2626,2130
39288194590,Tempor Bibendum Donec Corp.,Technology & Professional Services,2021,2019,2556,2134
91154394323,Quis Corp.,Technology & Professional Services,2226,2238,2135,2136
63408991537,Duis Cursus Inc.,Technology & Professional Services,2025,2027,2548,2138
23290056758,Sed Incorporated,Technology & Professional Services,1954,1946,2710,2141
70555899232,Nulla Dignissim Associates,Technology & Professional Services,2292,2291,2036,2142
97206517936,Ac Urna Limited,Technology & Professional Services,2146,2144,2330,2143
86451920285,Libero Integer In Inc.,Technology & Professional Services,1993,1993,2639,2148
77292581216,Vitae Sodales LLP,Technology & Professional Services,2176,2174,2285,2151
19249968599,Nunc Pulvinar Industries,Technology & Professional Services,2317,2332,2003,2154
46087176984,Aliquet Proin LLP,Technology & Professional Services,2279,2280,2097,2155
95692868757,Placerat Cras Ltd,Technology & Professional Services,2196,2212,2257,2160
46471185478,Nunc Quis Limited,Technology & Professional Services,2264,2270,2150,2167
56439821700,Ipsum Curabitur LLP,Technology & Professional Services,2407,2432,1852,2170
86187992452,Amet Ltd,Technology & Professional Services,2007,2004,2686,2172
72064300998,Fringilla Ornare Corporation,Technology & Professional Services,2423,2421,1855,2173
95037235405,Suspendisse Non Institute,Technology & Professional Services,2304,2309,2118,2184
69883578383,Diam PC,Technology & Professional Services,2152,2162,2428,2187
78864123417,A Sollicitudin Orci Foundation,Technology & Professional Services,2738,2775,1237,2191
41991231044,A Corporation,Technology & Professional Services,2094,2106,2575,2197
62981190818,Quis LLC,Technology & Professional Services,2214,2213,2351,2199
96190048310,Penatibus Et Inc.,Technology & Professional Services,3377,3377,30,2202
55749740446,Sagittis Semper Nam Consulting,Technology & Professional Services,2225,2227,2333,2203
76290947803,Facilisis Non LLP,Technology & Professional Services,2194,2196,2434,2215
54907027470,Euismod Corp.,Technology & Professional Services,2024,2023,2788,2217
43454001249,Quisque Purus Associates,Technology & Professional Services,2151,2158,2530,2218
94446707800,Cursus Corporation,Technology & Professional Services,2092,2097,2652,2221
64638198267,Lectus Sit Corp.,Technology & Professional Services,1982,1992,2877,2225
67520251416,At PC,Technology & Professional Services,2231,2230,2392,2227
92482981458,Rutrum Non Hendrerit Consulting,Technology & Professional Services,2481,2475,1902,2230
35754571357,Ante Dictum Incorporated,Technology & Professional Services,2206,2206,2475,2236
37351880405,Venenatis Incorporated,Technology & Professional Services,2220,2222,2447,2237
15998215727,Ut Lacus Nulla Ltd,Technology & Professional Services,2118,2117,2666,2245
98020727651,Turpis Egestas Corporation,Technology & Professional Services,2400,2391,2113,2246
49068909356,Euismod Est Inc.,Technology & Professional Services,2201,2201,2514,2249
31238575689,Ipsum Leo LLP,Technology & Professional Services,2245,2243,2443,2259
31263348006,Blandit Nam Nulla Associates,Technology & Professional Services,2251,2256,2455,2274
13461552885,Dapibus Id Blandit Institute,Technology & Professional Services,2187,2187,2612,2285
65462135385,Vitae Velit LLC,Technology & Professional Services,2095,2095,2810,2293
13066244467,Ac Orci Industries,Technology & Professional Services,2253,2269,2484,2297
15457638036,Gravida Praesent LLP,Technology & Professional Services,2437,2440,2152,2307
24952685426,Vulputate Posuere Industries,Technology & Professional Services,2331,2323,2387,2310
62924351636,Sem PC,Technology & Professional Services,2389,2410,2279,2320
20836895545,Gravida Sit Amet Corporation,Technology & Professional Services,2391,2401,2308,2324
54071870652,Turpis In PC,Technology & Professional Services,2203,2224,2679,2325
30403523748,Ac Feugiat LLC,Technology & Professional Services,2071,2088,2955,2329
48890662808,Facilisis Facilisis Magna Foundation,Technology & Professional Services,2259,2274,2590,2330
69135584329,Sed Eu LLC,Technology & Professional Services,2584,2617,1928,2332
62029309613,Cras Sed Leo Foundation,Technology & Professional Services,2168,2171,2791,2333
88999491954,Turpis Aliquam LLC,Technology & Professional Services,2429,2435,2275,2336
78230317507,Dictum Cursus Nunc Industries,Technology & Professional Services,2377,2368,2408,2342
95613237079,At Pretium LLP,Technology & Professional Services,2479,2474,2207,2346
41171731175,Consectetuer Limited,Technology & Professional Services,2243,2244,2693,2354
77909777861,Ac Mattis Velit LLP,Technology & Professional Services,2476,2461,2265,2359
93230533382,Sed Dictum Eleifend Ltd,Technology & Professional Services,3116,3119,979,2362
93282747446,Sem Elit Limited,Technology & Professional Services,2126,2127,2977,2369
77898879994,Sodales Mauris Limited,Technology & Professional Services,2703,2695,1854,2376
40385667489,Quisque Ornare Industries,Technology & Professional Services,2114,2125,3036,2384
84448198573,Est Tempor Bibendum Industries,Technology & Professional Services,2532,2531,2234,2392
49784932478,A Facilisis Non Inc.,Technology & Professional Services,2493,2493,2328,2395
40084144447,Arcu Nunc Industries,Technology & Professional Services,2138,2142,3046,2402
31552582037,Velit Inc.,Technology & Professional Services,2406,2413,2520,2411
37759101222,Erat PC,Technology & Professional Services,2521,2517,2324,2418
87459862096,Porttitor LLP,Technology & Professional Services,2246,2248,2870,2423
23617533061,Torquent Ltd,Technology & Professional Services,2696,2699,1978,2426
73752456534,Mus Limited,Technology & Professional Services,2559,2562,2258,2429
62069676741,Nec Mauris Blandit Foundation,Technology & Professional Services,2587,2593,2218,2435
85273542431,Vel Est Incorporated,Technology & Professional Services,2585,2591,2229,2438
69133284840,Libero Est Congue Incorporated,Technology & Professional Services,2609,2613,2184,2439
56030772622,Sem Vitae Corp.,Technology & Professional Services,2327,2334,2752,2443
81099631357,Ipsum Leo Limited,Technology & Professional Services,2300,2304,2811,2445
43065448760,Curae Donec Foundation,Technology & Professional Services,2474,2467,2480,2448
37927728172,Eu Accumsan LLP,Technology & Professional Services,2482,2494,2448,2450
71649111610,At LLP,Technology & Professional Services,2444,2477,2518,2453
28836033916,Velit In Incorporated,Technology & Professional Services,2643,2647,2170,2460
20847737557,Tempor LLP,Technology & Professional Services,2420,2406,2649,2466
21552853184,Senectus Et Netus Corporation,Technology & Professional Services,2395,2416,2668,2469
99009287608,Nunc Risus LLP,Technology & Professional Services,2647,2639,2213,2477
81692875319,Nullam Scelerisque Neque Foundation,Technology & Professional Services,2492,2484,2524,2479
79825619910,Dui Quis LLP,Technology & Professional Services,2249,2253,3002,2481
91218779711,Risus Donec LLP,Technology & Professional Services,1916,1912,3720,2494
12103450178,Tincidunt Tempus Incorporated,Technology & Professional Services,2709,2711,2129,2497
81790520013,Magna Praesent Interdum Incorporated,Technology & Professional Services,1855,1856,3841,2498
44069268193,Sem Mollis LLP,Technology & Professional Services,2746,2737,2076,2502
18737319630,Ut Industries,Technology & Professional Services,2263,2262,3054,2508
43426057710,Eleifend Vitae Inc.,Technology & Professional Services,2616,2618,2371,2520
93981536412,Pharetra Quisque Ac LLC,Technology & Professional Services,2598,2598,2409,2521
27132352768,Imperdiet Corporation,Technology & Professional Services,2363,2340,2959,2543
88848010071,Mauris Limited,Technology & Professional Services,2801,2804,2061,2545
41566402880,Mus LLC,Technology & Professional Services,2544,2555,2571,2547
87070475031,Ac Arcu Nunc LLC,Technology & Professional Services,2665,2674,2341,2553
87711607508,Augue Malesuada Institute,Technology & Professional Services,2390,2366,2932,2556
54136363643,Mi Lorem Industries,Technology & Professional Services,2530,2546,2659,2579
75475698329,Vulputate Ullamcorper Magna Ltd,Technology & Professional Services,2464,2487,2792,2582
93880241546,Arcu Eu Odio LLC,Technology & Professional Services,2536,2538,2676,2586
82882460979,Sem Molestie Foundation,Technology & Professional Services,2965,2969,1832,2593
89618228232,Molestie Tortor Consulting,Technology & Professional Services,2528,2525,2716,2596
89073186125,Nec Tellus Corporation,Technology & Professional Services,2711,2720,2346,2602
17965654828,Vitae Posuere Ltd,Technology & Professional Services,2543,2552,2690,2606
62940816804,Non Foundation,Technology & Professional Services,2790,2797,2214,2611
86907350198,Dolor Fusce Ltd,Technology & Professional Services,2579,2566,2660,2613
61941120453,Fringilla Mi Lacinia Incorporated,Technology & Professional Services,2691,2687,2440,2621
56766066037,Nam Corp.,Technology & Professional Services,2466,2468,2906,2629
81080057116,Phasellus Libero LLP,Technology & Professional Services,2308,2315,3234,2638
60963420870,In Felis LLP,Technology & Professional Services,2525,2539,2803,2645
30140204602,Neque Associates,Technology & Professional Services,2627,2636,2630,2663
92596271102,Odio Associates,Technology & Professional Services,2463,2460,2974,2668
81986777523,Quis Urna Nunc Institute,Technology & Professional Services,3910,3910,97,2679
91062920626,Ac Inc.,Technology & Professional Services,3439,3441,1038,2680
52448445000,Feugiat Placerat Industries,Technology & Professional Services,3911,3911,98,2681
92935086354,Odio Etiam Corporation,Technology & Professional Services,2693,2696,2538,2686
86899611571,Euismod Mauris LLP,Technology & Professional Services,2672,2684,2583,2694
14042321810,Ac PC,Technology & Professional Services,2454,2463,3023,2696
21166782413,Ornare Industries,Technology & Professional Services,2600,2611,2730,2698
17799557745,Sociosqu Company,Technology & Professional Services,2689,2690,2592,2710
93740493847,Interdum Corporation,Technology & Professional Services,2664,2668,2640,2711
55096581107,Sagittis Associates,Technology & Professional Services,2440,2446,3103,2716
15544195408,Proin Company,Technology & Professional Services,2558,2570,2898,2728
19458945909,Purus Industries,Technology & Professional Services,2436,2438,3178,2737
34444004774,Aliquam Associates,Technology & Professional Services,2718,2716,2623,2738
64112855512,Sed Auctor Associates,Technology & Professional Services,2816,2806,2452,2745
86904466480,Lacus Quisque Foundation,Technology & Professional Services,2563,2544,2981,2749
86681981623,Ac Urna Company,Technology & Professional Services,2806,2790,2497,2751
14675858680,Sollicitudin Adipiscing LLC,Technology & Professional Services,2719,2718,2682,2760
79355626551,Id Corp.,Technology & Professional Services,2641,2640,2838,2761
80762852492,Nam Interdum Industries,Technology & Professional Services,2729,2730,2661,2762
12171241826,Interdum Sed Foundation,Technology & Professional Services,2723,2726,2684,2767
82465857700,Eu Accumsan Sed Industries,Technology & Professional Services,2953,2953,2235,2771
20017721725,Pellentesque Sed Dictum Foundation,Technology & Professional Services,2506,2503,3146,2775
47192976569,Ultricies Ornare Elit LLC,Technology & Professional Services,2846,2829,2483,2776
56018978883,Egestas Fusce Aliquet Institute,Technology & Professional Services,2894,2903,2370,2777
45344861464,Convallis Est Vitae Industries,Technology & Professional Services,2683,2686,2817,2785
93942213428,A Magna Inc.,Technology & Professional Services,2994,2995,2204,2789
90360585833,Mauris Rhoncus PC,Technology & Professional Services,2681,2685,2832,2790
53600852724,Laoreet Lectus LLC,Technology & Professional Services,2919,2922,2367,2792
77712035156,Ut Dolor Associates,Technology & Professional Services,2418,2414,3393,2798
49736594003,Volutpat Ornare Associates,Technology & Professional Services,2879,2870,2491,2802
63975991689,Tellus Consulting,Technology & Professional Services,2465,2465,3326,2806
30780133873,Pede LLP,Technology & Professional Services,2980,2985,2314,2813
69853421807,Fusce Mollis Duis Industries,Technology & Professional Services,3000,2999,2289,2818
52129470223,Imperdiet Corp.,Technology & Professional Services,2924,2910,2471,2824
25704682559,Odio Aliquam Corp.,Technology & Professional Services,2859,2841,2629,2832
35267193658,Magna Ltd,Technology & Professional Services,2911,2911,2513,2833
43611981873,Suscipit LLC,Technology & Professional Services,3485,3475,1389,2840
77593244679,Mattis Ornare Associates,Technology & Professional Services,2602,2604,3145,2843
17435313552,Ac Fermentum Vel LLP,Technology & Professional Services,3036,3032,2321,2857
89175693833,Justo Sit Associates,Technology & Professional Services,2675,2691,3026,2861
52655785808,Malesuada Id Institute,Technology & Professional Services,2694,2698,3030,2870
63861708370,Morbi Accumsan LLC,Technology & Professional Services,2857,2867,2709,2872
93156930881,Tempus Corp.,Technology & Professional Services,2886,2894,2656,2874
18651012250,Aliquet Sem Ut LLP,Technology & Professional Services,2758,2766,2918,2878
14555045817,Commodo Auctor Ltd,Technology & Professional Services,2778,2762,2912,2883
80347921120,Faucibus Ltd,Technology & Professional Services,2952,2952,2552,2886
46532597002,Egestas Nunc Industries,Technology & Professional Services,2531,2536,3435,2898
60321593978,Sed Pharetra Felis PC,Technology & Professional Services,2856,2859,2889,2930
11076688542,Amet Diam Industries,Technology & Professional Services,3098,3112,2401,2931
39646859475,Fames Corp.,Technology & Professional Services,3006,3005,2607,2933
66952421200,Vitae Sodales Institute,Technology & Professional Services,3605,3606,1410,2935
73973714129,Enim Etiam Institute,Technology & Professional Services,3569,3570,1548,2959
73648278886,Cras Vulputate Velit Incorporated,Technology & Professional Services,2967,2972,2758,2965
73909892719,Lorem Fringilla Ltd,Technology & Professional Services,3283,3284,2133,2968
34365441985,Erat Associates,Technology & Professional Services,2685,2681,3343,2971
48699038894,Consectetuer Ipsum Ltd,Technology & Professional Services,2954,2962,2809,2975
21205587568,Nullam Ut Foundation,Technology & Professional Services,2918,2921,2916,2982
76722958482,Fusce Aliquam Incorporated,Technology & Professional Services,2728,2732,3298,2986
40916035557,Phasellus Vitae Mauris Limited,Technology & Professional Services,2988,2983,2805,2991
69431337574,Ultrices Industries,Technology & Professional Services,3302,3300,2176,2992
60072023557,Tellus Faucibus Associates,Technology & Professional Services,2946,2945,2909,2996
36662964956,Curabitur Associates,Technology & Professional Services,2808,2812,3188,2999
45237488374,Non Lobortis Quis Associates,Technology & Professional Services,3288,3294,2227,3000
72082377970,Nonummy Fusce LLP,Technology & Professional Services,3207,3208,2395,3001
36325756075,Amet Diam Ltd,Technology & Professional Services,2977,2979,2858,3004
71475747855,Aliquet Molestie Corporation,Technology & Professional Services,3598,3597,1644,3015
21498909695,Cras Vulputate LLP,Technology & Professional Services,2899,2907,3034,3016
23322235350,Dui Incorporated,Technology & Professional Services,3004,3003,2846,3022
78040474274,Non Ante Consulting,Technology & Professional Services,3232,3236,2398,3028
80178350391,At Pede Company,Technology & Professional Services,3002,3016,2852,3031
26500650326,Ac Feugiat Non Consulting,Technology & Professional Services,2759,2757,3379,3036
53367901558,Fringilla Mi Corporation,Technology & Professional Services,2670,2676,3549,3037
64928973842,Sed Company,Technology & Professional Services,3450,3461,1990,3039
31595398112,Enim Company,Technology & Professional Services,3065,3075,2776,3045
16941018799,Eget Laoreet Inc.,Technology & Professional Services,3293,3292,2332,3046
70561019208,Nonummy Foundation,Technology & Professional Services,3079,3072,2773,3049
44576099269,Pretium Neque LLP,Technology & Professional Services,3062,3055,2823,3053
58899084497,Sed Auctor Odio PC,Technology & Professional Services,3449,3450,2042,3055
88568633938,Vulputate Dui Foundation,Technology & Professional Services,2799,2799,3353,3058
95594775419,Dolor Fusce Mi Associates,Technology & Professional Services,2956,2964,3038,3061
13611382586,Quisque Tincidunt Pede Limited,Technology & Professional Services,2872,2878,3214,3063
56939946451,Neque Et Corporation,Technology & Professional Services,3005,3002,2966,3065
34048570533,Interdum Libero Dui Company,Technology & Professional Services,2970,2970,3040,3067
25487349674,Maecenas Iaculis Aliquet LLP,Technology & Professional Services,2993,2990,3004,3068
49368160590,Nulla In LLP,Technology & Professional Services,2871,2862,3268,3072
55039720870,Dignissim Magna PC,Technology & Professional Services,2785,2792,3430,3076
42562731929,Et Magnis Incorporated,Technology & Professional Services,3128,3127,2761,3078
10346855916,Odio Institute,Technology & Professional Services,3227,3229,2562,3079
16528286991,Pellentesque Massa Limited,Technology & Professional Services,3206,3202,2616,3081
95799102190,Blandit Mattis Cras LLP,Technology & Professional Services,2940,2941,3143,3082
61812192237,Nunc Mauris Elit Corp.,Technology & Professional Services,3163,3154,2713,3086
91363040650,Diam Lorem LLC,Technology & Professional Services,3003,3015,3024,3090
70196084748,Gravida Incorporated,Technology & Professional Services,2914,2919,3218,3094
57230218402,Interdum Feugiat Foundation,Technology & Professional Services,2932,2926,3200,3096
35615649088,Tincidunt Congue Turpis Inc.,Technology & Professional Services,2982,2987,3105,3103
11089768124,Rutrum Corp.,Technology & Professional Services,3138,3140,2812,3112
76006740240,Pharetra Quisque Ac Ltd,Technology & Professional Services,3224,3232,2651,3118
16863641025,Aliquet Diam LLC,Technology & Professional Services,2865,2852,3403,3124
16361981729,Et LLC,Technology & Professional Services,2599,2602,3923,3126
93720983561,Donec Luctus Aliquet Inc.,Technology & Professional Services,3375,3375,2376,3127
43034165541,Sit Amet Lorem Institute,Technology & Professional Services,3237,3257,2642,3132
13986396343,Nulla In Inc.,Technology & Professional Services,2813,2816,3510,3135
61112604295,Vel Lectus Cum LLC,Technology & Professional Services,3176,3158,2813,3137
10854978569,Dui Cras Pellentesque Limited,Technology & Professional Services,2974,2976,3247,3155
83808438024,Quis LLP,Technology & Professional Services,2906,2906,3405,3161
75547072158,Velit Institute,Technology & Professional Services,2882,2892,3443,3162
96550897244,Donec Elementum Lorem Corporation,Technology & Professional Services,3090,3094,3044,3169
67610254313,A Felis Ullamcorper LLP,Technology & Professional Services,3297,3282,2664,3173
79287836711,Per Company,Technology & Professional Services,3338,3345,2563,3175
87203239896,Mauris Ltd,Technology & Professional Services,3417,3421,2411,3177
41081202656,Nam Ligula Industries,Technology & Professional Services,3724,3727,1819,3182
99307259953,Ultricies Adipiscing Enim Company,Technology & Professional Services,2966,2961,3346,3185
48807515867,Magna A Foundation,Technology & Professional Services,3061,3065,3193,3198
41704070214,Tellus Company,Technology & Professional Services,2972,2967,3381,3199
65278963534,Sed Pede Cum Incorporated,Technology & Professional Services,3146,3146,3063,3213
32069730393,Eget Metus LLP,Technology & Professional Services,2853,2864,3658,3216
53427619838,Eu Erat Semper Inc.,Technology & Professional Services,3353,3361,2673,3220
72267722034,Donec Egestas Consulting,Technology & Professional Services,3333,3341,2715,3221
91582338269,Cursus Diam Industries,Technology & Professional Services,2930,2937,3535,3226
87092867947,Egestas Urna Limited,Technology & Professional Services,3162,3164,3077,3227
33806831488,Quis Massa Limited,Technology & Professional Services,2829,2847,3730,3228
14089706307,Donec Institute,Technology & Professional Services,3099,3104,3204,3230
31153557593,Ut Semper Corporation,Technology & Professional Services,3541,3542,2336,3235
76419655212,Suspendisse Sagittis Nullam Company,Technology & Professional Services,3468,3465,2492,3240
61728854460,Elit Pharetra PC,Technology & Professional Services,3048,3045,3348,3250
41378282924,Vulputate PC,Technology & Professional Services,3339,3339,2769,3252
87284273126,Libero Mauris Inc.,Technology & Professional Services,3186,3187,3082,3254
75453677512,In Magna Foundation,Technology & Professional Services,3489,3494,2482,3258
66748498849,Eleifend Nec Institute,Technology & Professional Services,3582,3584,2310,3262
24314208971,Metus Ltd,Technology & Professional Services,3376,3378,2746,3266
34591758600,A Consulting,Technology & Professional Services,3390,3392,2726,3267
19119901659,Ante Dictum Mi Inc.,Technology & Professional Services,3179,3181,3150,3269
68731179079,Lacinia Limited,Technology & Professional Services,3392,3394,2727,3270
18253795725,Quam Pellentesque Corporation,Technology & Professional Services,3486,3492,2547,3274
66943181420,Nisl Elementum Foundation,Technology & Professional Services,3087,3083,3364,3279
63491526748,Neque Non Company,Technology & Professional Services,3126,3121,3319,3287
76934435529,Tellus Id Nunc Inc.,Technology & Professional Services,3027,3039,3502,3289
12847992240,Nec Enim Company,Technology & Professional Services,3067,3068,3446,3295
13747603419,Fermentum Vel Mauris Institute,Technology & Professional Services,3591,3588,2405,3296
54474048212,Leo Morbi Limited,Technology & Professional Services,3379,3370,2851,3303
19894828184,Arcu Vel Associates,Technology & Professional Services,3113,3109,3386,3308
12182018430,Integer In Ltd,Technology & Professional Services,3369,3367,2874,3310
25876985396,Vitae Erat Vivamus Corp.,Technology & Professional Services,3275,3276,3072,3311
76628269361,Odio Consulting,Technology & Professional Services,3088,3090,3448,3313
26482181417,A Purus Duis Consulting,Technology & Professional Services,3344,3342,2945,3317
22900076341,In Consequat LLC,Technology & Professional Services,3178,3173,3280,3318
45162888565,Risus Morbi LLC,Technology & Professional Services,2979,2982,3681,3322
21437482304,Consectetuer Adipiscing Corp.,Technology & Professional Services,3115,3114,3449,3333
18924241226,At Velit Pellentesque Ltd,Technology & Professional Services,3549,3551,2581,3334
35385390863,Augue Id Ante Corporation,Technology & Professional Services,3208,3211,3266,3338
47694806294,Viverra PC,Technology & Professional Services,3159,3163,3378,3343
18923178136,Eu PC,Technology & Professional Services,3552,3550,2603,3346
83841202959,Risus Morbi Metus Institute,Technology & Professional Services,3239,3240,3226,3347
84124629080,Aliquet Corp.,Technology & Professional Services,3306,3305,3125,3353
82329510503,Orci Ut Institute,Technology & Professional Services,3782,3782,2188,3357
80821603856,Semper Erat Inc.,Technology & Professional Services,3198,3199,3356,3358
28755901991,Dictum Proin Eget Corp.,Technology & Professional Services,3671,3672,2465,3373
84056759251,Non Arcu Industries,Technology & Professional Services,3525,3528,2775,3384
93732268717,Tellus Nunc Industries,Technology & Professional Services,3560,3566,2722,3390
27452194956,Dictum Magna Ut Foundation,Technology & Professional Services,3181,3184,3496,3394
22629400849,Auctor Non Incorporated,Technology & Professional Services,3101,3101,3671,3399
53042661217,Proin Velit Sed Ltd,Technology & Professional Services,3322,3314,3241,3401
87898093521,Donec Felis Orci Corporation,Technology & Professional Services,3164,3165,3580,3408
83702983188,Nunc In PC,Technology & Professional Services,3387,3387,3156,3414
25607153542,Diam Sed Inc.,Technology & Professional Services,3618,3621,2705,3418
35176289951,Risus Ltd,Technology & Professional Services,3246,3255,3458,3425
